Index,imdb_id,revenue,cast
1057,tt0383010,54819301, Jane Lynch
1051,tt0431021,85446075, Natasha Calis
996,tt1077368,245527149, Jackie Earle Haley
1035,tt1560747,28258060, Laura Dern
1072,tt0337692,8784318, Tom Sturridge
981,tt1735898,396600000, Sam Claflin
1074,tt1621045,96070507, Regina Hall
1043,tt1599348,208076205,Denzel Washington
1067,tt0485985,50365377, Daniela Ruah
988,tt1772341,471222889, Jamie Elman
1056,tt1234719,44806783, Adrianne Palicki
1040,tt1596365,127730736,Daniel Radcliffe
1003,tt1606389,196114570,Rachel McAdams
1031,tt1486192,29657751, Kevin McNally
1068,tt1663143,11417362, Josh Pence
977,tt1446714,403170142, Michael Fassbender
1003,tt1606389,196114570, Jessica Lange
1038,tt1592525,32204030,Guy Pearce
1062,tt1441951,59520298,Maggie Smith
1076,tt1433822,9627492, Julianna Guill
1022,tt1591479,81272766, Alexander Asefa
1059,tt0763831,22044277, Clark Duke
984,tt1667889,877244782, Chris Wedge
1031,tt1486192,29657751, Brendan Gleeson
1036,tt1195478,53909751, Rhys Ifans
1074,tt1621045,96070507,Michael Ealy
1059,tt0763831,22044277, Kerry Washington
974,tt1074638,1108561013, Ralph Fiennes
1051,tt0431021,85446075, Kyra Sedgwick
994,tt1764651,312573423, Arnold Schwarzenegger
1060,tt1712170,30353232, Matthew Fox
993,tt1371111,130482868, Halle Berry
971,tt1496025,132400000, Theo James
987,tt1649419,180274123, Samuel Joslin
1051,tt0431021,85446075,Jeffrey Dean Morgan
1056,tt1234719,44806783,Chris Hemsworth
1003,tt1606389,196114570, Sam Neill
1076,tt1433822,9627492,Ashley Greene
1048,tt1433811,3428048, Frank Grillo
1035,tt1560747,28258060, Philip Seymour Hoffman
1046,tt1931533,19422261, Sam Rockwell
1075,tt1925431,4636169,Bruce Willis
997,tt1659337,33400000,Logan Lerman
1075,tt1925431,4636169, 50 Cent
1013,tt1667353,183018522, Lily Collins
982,tt1232829,201585328,Channing Tatum
1052,tt0938330,52302796, Kit Harington
1075,tt1925431,4636169, Rosario Dawson
1001,tt1259521,66486080, Anna Hutchison
980,tt1217209,538983207,Kelly Macdonald
978,tt1045658,205738714, Jacki Weaver
1013,tt1667353,183018522,Julia Roberts
974,tt1074638,1108561013, Judi Dench
1030,tt1212450,53676580, Jessica Chastain
1070,tt1840417,13231461,Bradley Cooper
996,tt1077368,245527149,Johnny Depp
1069,tt1547234,31083599, Michael Shannon
1041,tt1142977,81491068, Martin Short
1054,tt1366365,16863583, Bruce Willis
1075,tt1925431,4636169, Vincent D'Onofrio
977,tt1446714,403170142,Noomi Rapace
1049,tt1716777,12434778, Michelle Pfeiffer
1065,tt2023453,77112176, Peyton List
1011,tt1440129,303025485, Rihanna
1052,tt0938330,52302796, Radha Mitchell
1027,tt1636826,100000000,Oliver Cooper
1053,tt1764234,37930465, Ray Liotta
1047,tt1430615,24719215, Kristen Bell
1051,tt0431021,85446075, Madison Davenport
989,tt1981677,115350426,Anna Kendrick
996,tt1077368,245527149, Helena Bonham Carter
1050,tt1714203,8493728, Matt Bush
993,tt1371111,130482868, Jim Sturgess
1077,tt1480656,6063556, Paul Giamatti
1011,tt1440129,303025485, Tadanobu Asano
1068,tt1663143,11417362, Chelsea Handler
991,tt1392170,691210692, Woody Harrelson
1019,tt1646987,301000000,Sam Worthington
1026,tt1645170,179379533, Sayed Badreya
1052,tt0938330,52302796, Sean Bean
1028,tt1524137,63100000,Mark Wahlberg
1069,tt1547234,31083599, Dania Ramirez
1036,tt1195478,53909751, Chris Pratt
981,tt1735898,396600000,Kristen Stewart
1002,tt1446192,306941670, Jude Law
1006,tt1611224,112265139, Dominic Cooper
998,tt1024648,232324128, Bryan Cranston
1007,tt1374992,8106475, Jim Sturgess
997,tt1659337,33400000, Ezra Miller
978,tt1045658,205738714, Robert De Niro
1045,tt1568338,46221189, Edward Burns
1053,tt1764234,37930465, Scoot McNairy
1055,tt1764183,35485056,Richard Gere
1051,tt0431021,85446075, Rob LaBelle
983,tt0454876,609016565, Adil Hussain
1056,tt1234719,44806783, Isabel Lucas
1025,tt1586265,79700000, Brooklyn Decker
1017,tt1790885,132820716, Joel Edgerton
986,tt0790724,218340595,Tom Cruise
1080,tt2215719,32726956, Russell Brand
1078,tt1855325,240159255, Aryana Engineer
1080,tt2215719,32726956, Mia Moretti
998,tt1024648,232324128,Ben Affleck
984,tt1667889,877244782, Ray Romano
1071,tt2109184,142817992,Katie Featherston
1007,tt1374992,8106475, James Kidnie
971,tt1496025,132400000, Michael Ealy
1072,tt0337692,8784318, Kirsten Dunst
1023,tt0837562,358375603, David Spade
1042,tt1232200,58058367, Leighton Meester
995,tt1397280,376141306, Famke Janssen
1027,tt1636826,100000000, Jonathan Daniel Brown
1078,tt1855325,240159255,Milla Jovovich
1076,tt1433822,9627492, Luke Pasqualino
1010,tt1343727,41037742, Lena Headey
1042,tt1232200,58058367, Susan Sarandon
1014,tt0401729,284139100,Taylor Kitsch
999,tt1605630,234989584, Chris Klein
977,tt1446714,403170142, Idris Elba
1048,tt1433811,3428048, Paula Patton
993,tt1371111,130482868, Hugo Weaving
1024,tt1855199,48126384,Jake Gyllenhaal
1021,tt1706593,145000000, Michael Kelly
987,tt1649419,180274123,Naomi Watts
975,tt1194173,276572938, Scott Glenn
1004,tt1397514,355692760, Vanessa Hudgens
1044,tt1615065,47000000, Aaron Taylor-Johnson
1049,tt1716777,12434778, Olivia Wilde
1022,tt1591479,81272766,Roselyn SÃ¡nchez
1076,tt1433822,9627492, Tom Felton
1029,tt1277953,746921274, David Schwimmer
973,tt1853728,425368238, Samuel L. Jackson
1018,tt1506999,33372606, Channing Tatum
1063,tt1623288,107139399, Casey Affleck
975,tt1194173,276572938, Edward Norton
1068,tt1663143,11417362, Jackson Nicoll
989,tt1981677,115350426, Rebel Wilson
1025,tt1586265,79700000, Elizabeth Banks
1039,tt1655460,24159934, Lauren Ambrose
1063,tt1623288,107139399, Tucker Albrizzi
977,tt1446714,403170142, Guy Pearce
972,tt1345836,1081041287, Tom Hardy
1038,tt1592525,32204030, Peter Stormare
1073,tt1047540,119772232,Billy Crystal
1020,tt1800741,140470746,Kathryn McCormick
1012,tt1707386,441809770,Hugh Jackman
1062,tt1441951,59520298, Michael Gambon
1019,tt1646987,301000000, Ralph Fiennes
1057,tt0383010,54819301, Will Sasso
1001,tt1259521,66486080, Chris Hemsworth
983,tt0454876,609016565, Irrfan Khan
983,tt0454876,609016565, Ayush Tandon
982,tt1232829,201585328, Ellie Kemper
1025,tt1586265,79700000, Jennifer Lopez
1056,tt1234719,44806783, Jeffrey Dean Morgan
976,tt0903624,1017003568, Andy Serkis
979,tt0948470,752215857, Denis Leary
1028,tt1524137,63100000, Giovanni Ribisi
1004,tt1397514,355692760, Josh Hutcherson
994,tt1764651,312573423, Bruce Willis
974,tt1074638,1108561013,Daniel Craig
1013,tt1667353,183018522, Martin Klebba
1041,tt1142977,81491068, Martin Landau
992,tt1386703,198802074, Jessica Biel
1004,tt1397514,355692760, Luis GuzmÃ¡n
1000,tt1915581,167221571, Cody Horn
1010,tt1343727,41037742, Jason Cope
999,tt1605630,234989584, Alyson Hannigan
1078,tt1855325,240159255, Sienna Guillory
1000,tt1915581,167221571,Channing Tatum
1047,tt1430615,24719215,Drew Barrymore
1014,tt0401729,284139100, CiarÃ¡n Hinds
1036,tt1195478,53909751, Jason Segel
1054,tt1366365,16863583,Henry Cavill
1056,tt1234719,44806783, Josh Hutcherson
990,tt1409024,624026776, Michael Stuhlbarg
999,tt1605630,234989584, Thomas Ian Nicholas
1032,tt1336608,59418613,Tom Cruise
1032,tt1336608,59418613, Julianne Hough
1064,tt2091473,8138788, Rosemarie DeWitt
1016,tt1673434,829000000,Kristen Stewart
986,tt0790724,218340595, Rosamund Pike
1055,tt1764183,35485056, Monica Raymund
1016,tt1673434,829000000, Peter Facinelli
1043,tt1599348,208076205, Joel Kinnaman
980,tt1217209,538983207, Billy Connolly
978,tt1045658,205738714, Jennifer Lawrence
1016,tt1673434,829000000, Robert Pattinson
991,tt1392170,691210692,Jennifer Lawrence
1025,tt1586265,79700000,Cameron Diaz
1027,tt1636826,100000000, Thomas Mann
1065,tt2023453,77112176, Steve Zahn
1005,tt1656190,40346186,Jason Statham
1028,tt1524137,63100000, Ben Foster
983,tt0454876,609016565, Gautam Belur
979,tt0948470,752215857, Rhys Ifans
992,tt1386703,198802074, Kate Beckinsale
1050,tt1714203,8493728, Jean-Luc Bilodeau
997,tt1659337,33400000, Paul Rudd
1078,tt1855325,240159255, Michelle Rodriguez
1019,tt1646987,301000000, Edgar RamÃ­rez
1066,tt1566501,9622846, RubÃ©n Blades
1031,tt1486192,29657751, Luke Evans
1060,tt1712170,30353232, Rachel Nichols
972,tt1345836,1081041287, Anne Hathaway
997,tt1659337,33400000, Emma Watson
1030,tt1212450,53676580, Guy Pearce
1017,tt1790885,132820716, Jason Clarke
1013,tt1667353,183018522, Armie Hammer
1017,tt1790885,132820716,Jessica Chastain
1060,tt1712170,30353232, Jean Reno
998,tt1024648,232324128, John Goodman
1024,tt1855199,48126384, David Harbour
1021,tt1706593,145000000,Dane DeHaan
1071,tt2109184,142817992, Matt Shively
975,tt1194173,276572938,Jeremy Renner
1078,tt1855325,240159255, Li Bingbing
1059,tt0763831,22044277, Cliff Curtis
1001,tt1259521,66486080, Fran Kranz
1018,tt1506999,33372606, Bill Paxton
1041,tt1142977,81491068,Charlie Tahan
999,tt1605630,234989584, Seann William Scott
998,tt1024648,232324128, Alan Arkin
1026,tt1645170,179379533,Sacha Baron Cohen
1000,tt1915581,167221571, Alex Pettyfer
1063,tt1623288,107139399, Jodelle Ferland
1033,tt1656186,2106557, Sami Gayle
1049,tt1716777,12434778, Elizabeth Banks
1072,tt0337692,8784318,Kristen Stewart
1032,tt1336608,59418613, Bryan Cranston
1034,tt1430626,118338361, Salma Hayek
1011,tt1440129,303025485, Alexander SkarsgÃ¥rd
999,tt1605630,234989584,Jason Biggs
1031,tt1486192,29657751,John Cusack
973,tt1853728,425368238, Kerry Washington
1040,tt1596365,127730736, CiarÃ¡n Hinds
1034,tt1430626,118338361, Brendan Gleeson
986,tt0790724,218340595, Werner Herzog
978,tt1045658,205738714, Chris Tucker
1010,tt1343727,41037742, Olivia Thirlby
1042,tt1232200,58058367, Andy Samberg
970,tt0848228,1519557910, Chris Evans
1065,tt2023453,77112176,Devon Bostick
1034,tt1430626,118338361, Brian Blessed
1023,tt0837562,358375603,Adam Sandler
1066,tt1566501,9622846, Peter O'Toole
1001,tt1259521,66486080,Kristen Connolly
1045,tt1568338,46221189, Ed Harris
1015,tt1276104,47042000, Emily Blunt
1058,tt1535438,114281051, Steve Carell
1057,tt0383010,54819301, Chris Diamantopoulos
1014,tt0401729,284139100, Mark Strong
1015,tt1276104,47042000, Noah Segan
1064,tt2091473,8138788,Matt Damon
971,tt1496025,132400000, India Eisley
1004,tt1397514,355692760,Dwayne Johnson
970,tt0848228,1519557910, Scarlett Johansson
1024,tt1855199,48126384, Anna Kendrick
1077,tt1480656,6063556,Robert Pattinson
995,tt1397280,376141306, Rade Serbedzija
971,tt1496025,132400000,Kate Beckinsale
1008,tt1482459,348840316, Danny DeVito
