city,ranking,rating,reviews_number,cuisine_style
Amsterdam,312.0,4.0,279.0,"International,  Chinese,  Asian,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,313.0,4.5,124.0,"European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,316.0,4.5,183.0,"Dutch,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,317.0,5.0,39.0,"Mediterranean,  Spanish,  Bar,  European,  Vegetarian Friendly"
Amsterdam,319.0,5.0,39.0,"Indian,  Asian,  Nepali,  Vegetarian Friendly,  Vegan Options"
Amsterdam,326.0,4.0,270.0,"Steakhouse,  Dutch,  European,  International"
Amsterdam,331.0,4.5,318.0,"Dutch,  European,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,336.0,4.5,243.0,"European,  Wine Bar,  International,  Delicatessen"
Amsterdam,340.0,4.5,243.0,"Italian,  Pizza,  European,  Vegetarian Friendly"
Amsterdam,345.0,4.5,244.0,"American,  Bar,  European,  Pub,  Vegetarian Friendly"
Amsterdam,347.0,4.5,291.0,"Bar,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,352.0,4.5,237.0,"Steakhouse,  Argentinean,  South American"
Amsterdam,358.0,4.0,444.0,"Dutch,  Bar,  Cafe,  European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,359.0,4.0,537.0,"Dutch,  Fast Food,  European"
Amsterdam,362.0,4.5,296.0,"Dutch,  Bar,  Pub,  Belgian,  European,  Vegetarian Friendly"
Amsterdam,364.0,4.0,337.0,"Dutch,  European,  Grill,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,368.0,4.5,111.0,"European,  Wine Bar"
Amsterdam,371.0,4.0,242.0,"Bar,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,372.0,4.5,86.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,374.0,4.5,124.0,"American,  Dutch,  Bar,  European,  Pub,  International,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,375.0,4.5,197.0,"French,  Cafe,  European,  Healthy,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,377.0,4.0,455.0,"American,  Bar,  Grill"
Amsterdam,378.0,4.5,56.0,"Mediterranean,  European,  Greek,  Grill,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,382.0,4.5,55.0,"Dutch,  European,  Vegetarian Friendly"
Amsterdam,383.0,4.0,845.0,"Seafood,  Chinese,  Asian,  Vegetarian Friendly,  Vegan Options"
Amsterdam,386.0,4.5,176.0,"Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,389.0,4.5,301.0,"French,  Dutch,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,392.0,4.5,224.0,"Dutch,  Bar,  Cafe,  European,  Pub,  Vegetarian Friendly"
Amsterdam,399.0,4.0,341.0,"Mediterranean,  European,  Spanish"
Amsterdam,402.0,4.5,204.0,"Bar,  International,  European"
Amsterdam,403.0,4.0,342.0,"Italian,  French,  Bar,  Cafe,  European,  Contemporary,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,406.0,4.5,200.0,"Dutch,  Bar,  European,  Pub,  Vegetarian Friendly"
Amsterdam,409.0,4.5,135.0,"Dutch,  Fast Food"
Amsterdam,411.0,4.5,80.0,"International,  European,  Grill,  American,  Dutch,  Bar,  Vegetarian Friendly"
Amsterdam,414.0,4.0,230.0,"Dutch,  Bar,  Cafe,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,417.0,4.5,446.0,"Dutch,  Bar,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,425.0,4.0,420.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,426.0,4.0,479.0,"Bar,  European,  Central European,  French,  Contemporary,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,435.0,4.5,138.0,"Dutch,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,438.0,4.0,381.0,"European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,439.0,4.0,383.0,"Steakhouse,  Dutch,  European"
Amsterdam,441.0,3.5,732.0,"Dutch,  European,  International,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,444.0,4.5,102.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,445.0,4.0,261.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,446.0,4.5,401.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,449.0,4.5,81.0,"Healthy,  European,  Soups,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,454.0,4.0,552.0,"Dutch,  European,  Central European,  Gluten Free Options"
Amsterdam,459.0,4.5,220.0,"Seafood,  Mediterranean,  European,  Portuguese"
Amsterdam,460.0,5.0,37.0,"African,  Ethiopian,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,463.0,4.5,143.0,"Dutch,  Bar,  Cafe,  International,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,464.0,4.0,281.0,"Dutch,  Cafe,  European,  Vegetarian Friendly"
Amsterdam,465.0,4.5,84.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,468.0,4.5,122.0,"Dutch,  Bar,  European,  Brew Pub,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,472.0,5.0,30.0,"European,  British,  Pub,  Dutch,  Bar,  Vegetarian Friendly,  Vegan Options"
Amsterdam,480.0,4.0,211.0,"Dutch,  Bar,  Cafe,  European,  Central European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,481.0,4.5,119.0,"Dutch,  European,  International,  Vegetarian Friendly"
Amsterdam,488.0,4.0,379.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,493.0,4.0,153.0,"Dutch,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,495.0,4.5,118.0,"Steakhouse,  Latin,  Argentinean,  Grill"
Amsterdam,497.0,4.5,120.0,"Barbecue,  European,  Gluten Free Options"
Amsterdam,502.0,4.5,129.0,"Dutch,  Bar,  Cafe,  European,  Pub,  Vegetarian Friendly"
Amsterdam,506.0,4.5,59.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,509.0,4.5,153.0,"Dutch,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,510.0,4.0,250.0,"Dutch,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,517.0,4.0,164.0,"Indonesian,  Tibetan,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,525.0,4.5,137.0,"European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,529.0,4.5,105.0,"Asian,  Indonesian,  Vegetarian Friendly,  Vegan Options"
Amsterdam,533.0,4.0,147.0,"Dutch,  Bar,  European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,535.0,4.0,240.0,"American,  Fast Food"
Amsterdam,546.0,4.5,180.0,"Dutch,  French,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,551.0,4.5,109.0,"French,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,553.0,4.0,214.0,"Dutch,  Cafe,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,554.0,4.0,263.0,"French,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,555.0,4.5,192.0,"French,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,558.0,4.0,438.0,"European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,561.0,4.0,217.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,562.0,4.5,120.0,"Sushi,  Grill,  Japanese,  Seafood,  Vegetarian Friendly"
Amsterdam,566.0,4.5,163.0,"European,  Central European,  French,  Dutch,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,575.0,4.0,262.0,"Singaporean,  Asian,  Malaysian,  Minority Chinese,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,577.0,4.5,62.0,"Mexican,  Latin,  Vegetarian Friendly,  Vegan Options"
Amsterdam,578.0,4.5,126.0,"Fast Food,  Middle Eastern,  Vegetarian Friendly,  Vegan Options"
Amsterdam,579.0,4.0,467.0,"Dutch,  European,  International,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,580.0,4.0,118.0,"Italian,  Pizza,  Mediterranean,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,581.0,4.0,186.0,"Asian,  Indonesian,  Vegetarian Friendly,  Halal"
Amsterdam,584.0,4.5,166.0,"Asian,  Thai,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,586.0,4.0,116.0,"American,  Bar,  Pub,  Barbecue"
Amsterdam,589.0,4.0,258.0,"Mexican,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,590.0,4.5,157.0,"Dutch,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,593.0,4.0,171.0,"American,  Steakhouse,  Bar,  European,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,597.0,5.0,42.0,"Cafe,  Fusion,  Healthy,  French,  Dutch,  European,  Vegan Options,  Vegetarian Friendly"
Amsterdam,601.0,4.0,140.0,"International,  European,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,604.0,4.5,132.0,"Dutch,  Cafe,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,612.0,4.0,226.0,"Dutch,  Cafe,  European,  Vegetarian Friendly"
Amsterdam,615.0,4.5,34.0,"French,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,616.0,4.0,195.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,617.0,4.5,134.0,"Italian,  Pizza,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,619.0,4.0,183.0,"Cafe,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,623.0,4.0,270.0,"Italian,  Pizza,  European,  Vegetarian Friendly"
Amsterdam,625.0,4.0,315.0,"Dutch,  Cafe,  European"
Amsterdam,626.0,4.5,94.0,"Dutch,  Cafe,  European,  Vegetarian Friendly"
Amsterdam,629.0,4.0,226.0,"Dutch,  Bar,  European,  Pub,  Central European,  Vegetarian Friendly"
Amsterdam,633.0,5.0,82.0,"European,  Dutch,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,635.0,4.5,109.0,"Dutch,  Bar,  European,  Vegetarian Friendly"
Amsterdam,637.0,4.5,105.0,"African,  Moroccan,  Middle Eastern,  Mediterranean,  Halal"
Amsterdam,642.0,4.0,246.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,643.0,4.0,148.0,"Dutch,  Bar,  Cafe,  Pub"
Amsterdam,647.0,4.5,64.0,"Dutch,  Bar,  Cafe,  European,  Pub,  Vegetarian Friendly"
Amsterdam,655.0,4.5,79.0,"Bar,  Cafe,  Asian,  Pub,  Fusion"
Amsterdam,656.0,4.5,115.0,"French,  European,  Contemporary,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,657.0,4.5,198.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,659.0,4.0,177.0,"Dutch,  Bar,  European,  Pub,  Vegetarian Friendly"
Amsterdam,661.0,5.0,26.0,"Dutch,  European,  Fusion,  French,  Asian,  Vegetarian Friendly"
Amsterdam,666.0,4.5,150.0,"International,  European,  Vegetarian Friendly"
Amsterdam,668.0,4.5,86.0,"French,  European,  Dutch,  International"
Amsterdam,670.0,4.0,336.0,"Dutch,  Bar,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,673.0,4.0,326.0,"Dutch,  Seafood,  European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,674.0,4.5,71.0,"Bar,  Mediterranean,  European,  Spanish,  Vegetarian Friendly"
Amsterdam,685.0,4.5,58.0,"Dutch,  European,  Vegetarian Friendly"
Amsterdam,688.0,4.0,187.0,"Dutch,  European,  Central European,  International,  Healthy,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,693.0,4.0,409.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Halal,  Gluten Free Options"
Amsterdam,699.0,4.5,58.0,"Chinese,  Fast Food,  Asian,  Vegetarian Friendly,  Vegan Options"
Amsterdam,700.0,4.0,248.0,"Asian,  Vietnamese,  Vegetarian Friendly"
Amsterdam,701.0,4.0,163.0,"French,  Dutch,  International,  European,  Contemporary,  Cafe,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,702.0,5.0,23.0,"American,  International,  Vegetarian Friendly"
Amsterdam,709.0,5.0,23.0,unknown
Amsterdam,710.0,4.5,93.0,"Cafe,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,713.0,4.5,102.0,"European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,719.0,4.5,50.0,"Italian,  European,  Mediterranean,  Vegetarian Friendly"
Amsterdam,722.0,4.5,128.0,"African,  Ethiopian,  Vegetarian Friendly,  Vegan Options"
Amsterdam,723.0,4.0,131.0,"Seafood,  European,  Dutch,  Vegetarian Friendly"
Amsterdam,728.0,4.5,74.0,"Italian,  European,  Vegetarian Friendly"
Amsterdam,729.0,4.5,132.0,"European,  International,  Gluten Free Options"
Amsterdam,732.0,4.0,294.0,"Italian,  Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,733.0,4.0,184.0,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,738.0,4.0,436.0,"Bar,  European"
Amsterdam,739.0,4.0,173.0,"Dutch,  Cafe,  European,  Grill,  Fusion,  Vegetarian Friendly,  Gluten Free Options"
