Index,imdb_id,revenue,cast
1003,tt1606389,196114570,"Rachel McAdams,  Channing Tatum,  Sam Neill,  Jessica Lange,  Scott Speedman"
1004,tt1397514,355692760," Luis GuzmÃ¡n, Dwayne Johnson,  Josh Hutcherson,  Vanessa Hudgens,  Kristin Davis"
1005,tt1656190,40346186,"Jason Statham,  Chris Sarandon,  Robert John Burke,  James Hong,  Catherine Chan"
1006,tt1611224,112265139," Anthony Mackie,  Mary Elizabeth Winstead,  Rufus Sewell,  Dominic Cooper, Benjamin Walker"
1007,tt1374992,8106475,"Kirsten Dunst,  Jim Sturgess,  James Kidnie,  Heidi Hawkins,  Timothy Spall"
1008,tt1482459,348840316," Taylor Swift,  Ed Helms,  Rob Riggle,  Danny DeVito, Zac Efron"
1009,tt1748122,68263166," Edward Norton,  Bill Murray,  Kara Hayward,  Jared Gilman, Bruce Willis"
1010,tt1343727,41037742," Jason Cope,  Olivia Thirlby,  Wood Harris, Karl Urban,  Lena Headey"
1011,tt1440129,303025485," Brooklyn Decker,  Rihanna,  Alexander SkarsgÃ¥rd, Taylor Kitsch,  Tadanobu Asano"
1012,tt1707386,441809770," Amanda Seyfried,  Anne Hathaway,  Sacha Baron Cohen, Hugh Jackman,  Russell Crowe"
1013,tt1667353,183018522," Martin Klebba,  Nathan Lane,  Lily Collins, Julia Roberts,  Armie Hammer"
1014,tt0401729,284139100,"Taylor Kitsch,  Lynn Collins,  Willem Dafoe,  CiarÃ¡n Hinds,  Mark Strong"
1015,tt1276104,47042000," Paul Dano,  Emily Blunt,  Bruce Willis,  Noah Segan, Joseph Gordon-Levitt"
1016,tt1673434,829000000," Robert Pattinson,  Elizabeth Reaser,  Taylor Lautner,  Peter Facinelli, Kristen Stewart"
1017,tt1790885,132820716," Mark Strong,  Chris Pratt,  Jason Clarke,  Joel Edgerton, Jessica Chastain"
1018,tt1506999,33372606," Channing Tatum, Gina Carano,  Michael Fassbender,  Ewan McGregor,  Bill Paxton"
1019,tt1646987,301000000," Liam Neeson,  Rosamund Pike, Sam Worthington,  Edgar RamÃ­rez,  Ralph Fiennes"
1020,tt1800741,140470746," Ryan Guzman,  Stephen Boss,  Jessica Guadix,  Megan Boone, Kathryn McCormick"
1021,tt1706593,145000000," Michael Kelly,  Anna Wood,  Michael B. Jordan,  Alex Russell, Dane DeHaan"
1022,tt1591479,81272766," Nestor Serrano, Roselyn SÃ¡nchez,  Gonzalo Menendez,  Alexander Asefa,  Emilio Rivera"
1023,tt0837562,358375603," Kevin James,  Selena Gomez, Adam Sandler,  Steve Buscemi,  David Spade"
1024,tt1855199,48126384," Anna Kendrick, Jake Gyllenhaal,  Natalie Martinez,  David Harbour,  Michael PeÃ±a"
1025,tt1586265,79700000," Anna Kendrick,  Jennifer Lopez,  Brooklyn Decker, Cameron Diaz,  Elizabeth Banks"
1026,tt1645170,179379533," Sayed Badreya,  Anna Faris,  Aasif Mandvi,  Megan Fox, Sacha Baron Cohen"
1027,tt1636826,100000000," Dax Flame, Oliver Cooper,  Thomas Mann,  Jonathan Daniel Brown,  Kirby Bliss Blanton"
1028,tt1524137,63100000," Kate Beckinsale,  Ben Foster, Mark Wahlberg,  Giovanni Ribisi,  J.K. Simmons"
1029,tt1277953,746921274,"Ben Stiller,  Sacha Baron Cohen,  Chris Rock,  David Schwimmer,  Frances McDormand"
1030,tt1212450,53676580," Jessica Chastain, Shia LaBeouf,  Tom Hardy,  Mia Wasikowska,  Guy Pearce"
1031,tt1486192,29657751," Luke Evans,  Brendan Gleeson,  Kevin McNally,  Alice Eve, John Cusack"
1032,tt1336608,59418613," Julianne Hough,  Bryan Cranston,  Alec Baldwin, Tom Cruise,  Diego Boneta"
1033,tt1656186,2106557," Sami Gayle, Nicolas Cage,  Danny Huston,  Malin Ã…kerman,  Josh Lucas"
1034,tt1430626,118338361," Brian Blessed,  Salma Hayek,  Jeremy Piven,  Brendan Gleeson, Hugh Grant"
1035,tt1560747,28258060," Philip Seymour Hoffman,  Amy Adams,  Laura Dern,  Jesse Plemons, Joaquin Phoenix"
1036,tt1195478,53909751," Alison Brie,  Jason Segel,  Rhys Ifans,  Chris Pratt, Emily Blunt"
1037,tt1758830,88058786,"Paul Rudd,  Leslie Mann,  Megan Fox,  Jason Segel,  Maude Apatow"
1038,tt1592525,32204030," Peter Stormare,  Lennie James, Guy Pearce,  Joseph Gilgun,  Maggie Grace"
1039,tt1655460,24159934,"Paul Rudd,  Malin Ã…kerman,  Justin Theroux,  Jennifer Aniston,  Lauren Ambrose"
1040,tt1596365,127730736," Sidney Johnston,  Alisa Khazanova,  Mary Stockley, Daniel Radcliffe,  CiarÃ¡n Hinds"
1041,tt1142977,81491068," Winona Ryder,  Catherine O'Hara,  Martin Landau,  Martin Short, Charlie Tahan"
1042,tt1232200,58058367," Eva Amurri Martino,  Susan Sarandon,  Andy Samberg, Adam Sandler,  Leighton Meester"
1043,tt1599348,208076205," Vera Farmiga,  Brendan Gleeson,  Ryan Reynolds, Denzel Washington,  Joel Kinnaman"
1044,tt1615065,47000000," Taylor Kitsch,  Benicio del Toro,  Salma Hayek, Blake Lively,  Aaron Taylor-Johnson"
1045,tt1568338,46221189,"Sam Worthington,  Ed Harris,  Jamie Bell,  Elizabeth Banks,  Edward Burns"
1046,tt1931533,19422261," Christopher Walken, Colin Farrell,  Woody Harrelson,  Sam Rockwell,  Abbie Cornish"
1047,tt1430615,24719215," Kristen Bell, Drew Barrymore,  Dermot Mulroney,  Vinessa Shaw,  John Krasinski"
1048,tt1433811,3428048,"Jason Bateman,  Frank Grillo,  Hope Davis,  Michael Nyqvist,  Paula Patton"
1049,tt1716777,12434778,"Chris Pine,  Olivia Wilde,  Elizabeth Banks,  Michelle Pfeiffer,  Mark Duplass"
1050,tt1714203,8493728," Matt Bush,  Jean-Luc Bilodeau,  David Koechner,  Katrina Bowden, Danielle Panabaker"
1051,tt0431021,85446075," Kyra Sedgwick,  Natasha Calis,  Madison Davenport, Jeffrey Dean Morgan,  Rob LaBelle"
1052,tt0938330,52302796,"Adelaide Clemens,  Radha Mitchell,  Carrie-Anne Moss,  Sean Bean,  Kit Harington"
1053,tt1764234,37930465," James Gandolfini,  Ben Mendelsohn,  Scoot McNairy,  Ray Liotta, Brad Pitt"
1054,tt1366365,16863583," Caroline Goodall,  Sigourney Weaver,  VerÃ³nica Echegui,  Bruce Willis, Henry Cavill"
1055,tt1764183,35485056,"Richard Gere,  Monica Raymund,  Brit Marling,  Susan Sarandon,  Tim Roth"
1056,tt1234719,44806783," Jeffrey Dean Morgan,  Isabel Lucas,  Josh Hutcherson, Chris Hemsworth,  Adrianne Palicki"
1057,tt0383010,54819301," Chris Diamantopoulos,  Will Sasso,  Jane Lynch, Sean Hayes,  SofÃ­a Vergara"
1058,tt1535438,114281051," Steve Carell,  Jean Smart,  Marin Ireland, Meryl Streep,  Tommy Lee Jones"
1059,tt0763831,22044277," Cliff Curtis,  Allison Janney, Eddie Murphy,  Clark Duke,  Kerry Washington"
1060,tt1712170,30353232," Giancarlo Esposito,  Matthew Fox, Tyler Perry,  Rachel Nichols,  Jean Reno"
1061,tt1598828,36893721,"Katherine Heigl,  John Leguizamo,  Patrick Fischler,  Debbie Reynolds,  Sherri Shepherd"
1062,tt1441951,59520298," Michael Gambon, Maggie Smith,  Tom Courtenay,  Pauline Collins,  Billy Connolly"
1063,tt1623288,107139399," Jodelle Ferland,  Anna Kendrick, Kodi Smit-McPhee,  Casey Affleck,  Tucker Albrizzi"
1064,tt2091473,8138788," Lucas Black, Matt Damon,  Frances McDormand,  John Krasinski,  Rosemarie DeWitt"
1065,tt2023453,77112176," Rachael Harris, Devon Bostick,  Zachary Gordon,  Steve Zahn,  Peyton List"
1066,tt1566501,9622846,"Eva Longoria,  Peter O'Toole,  Andy GarcÃ­a,  Oscar Isaac,  RubÃ©n Blades"
1067,tt0485985,50365377," Terrence Howard,  Cuba Gooding Jr.,  Daniela Ruah, Bryan Cranston,  David Oyelowo"
1068,tt1663143,11417362,"Victoria Justice,  Josh Pence,  Chelsea Handler,  Jackson Nicoll,  Jane Levy"
1069,tt1547234,31083599," WolÃ© Parks,  Jamie Chung,  Dania Ramirez,  Michael Shannon, Joseph Gordon-Levitt"
1070,tt1840417,13231461," Jeremy Irons,  Dennis Quaid,  Zoe Saldana,  Olivia Wilde, Bradley Cooper"
1071,tt2109184,142817992,"Katie Featherston,  Matt Shively,  Brady Allen,  Sprague Grayden,  Kathryn Newton"
1072,tt0337692,8784318," Tom Sturridge,  Kirsten Dunst, Kristen Stewart,  Garrett Hedlund,  Sam Riley"
1073,tt1047540,119772232,"Billy Crystal,  Bette Midler,  Marisa Tomei,  Bailee Madison,  Tom Everett Scott"
1074,tt1621045,96070507," Regina Hall, Michael Ealy,  Meagan Good,  Kevin Hart,  Jerry Ferrara"
1075,tt1925431,4636169," 50 Cent,  Rosario Dawson,  Josh Duhamel, Bruce Willis,  Vincent D'Onofrio"
1076,tt1433822,9627492," Julianna Guill,  Tom Felton, Ashley Greene,  Sebastian Stan,  Luke Pasqualino"
1077,tt1480656,6063556," Samantha Morton,  Paul Giamatti, Robert Pattinson,  Juliette Binoche,  Sarah Gadon"
1078,tt1855325,240159255," Li Bingbing,  Sienna Guillory,  Aryana Engineer,  Michelle Rodriguez, Milla Jovovich"
1079,tt1876451,24637469," Mike Epps,  Carmen Ejogo, Whitney Houston,  Derek Luke,  Cee Lo Green"
1080,tt2215719,32726956," Rachael Markarian, Katy Perry,  Mia Moretti,  Shannon Woodward,  Russell Brand"
