Index,imdb_id,revenue,cast
981,tt1735898,396600000,Kristen Stewart
975,tt1194173,276572938, Stacy Keach
1061,tt1598828,36893721,Katherine Heigl
1032,tt1336608,59418613, Julianne Hough
977,tt1446714,403170142, Charlize Theron
977,tt1446714,403170142, Guy Pearce
1005,tt1656190,40346186,Jason Statham
1016,tt1673434,829000000, Robert Pattinson
1040,tt1596365,127730736, Mary Stockley
1001,tt1259521,66486080, Jesse Williams
1041,tt1142977,81491068, Catherine O'Hara
985,tt1637725,549368315,Mark Wahlberg
1057,tt0383010,54819301, Chris Diamantopoulos
1075,tt1925431,4636169, Rosario Dawson
1015,tt1276104,47042000, Bruce Willis
1074,tt1621045,96070507, Meagan Good
1016,tt1673434,829000000, Elizabeth Reaser
987,tt1649419,180274123, Tom Holland
1070,tt1840417,13231461, Dennis Quaid
1067,tt0485985,50365377, Daniela Ruah
1032,tt1336608,59418613, Bryan Cranston
1065,tt2023453,77112176,Devon Bostick
1042,tt1232200,58058367,Adam Sandler
990,tt1409024,624026776, Emma Thompson
983,tt0454876,609016565,Suraj Sharma
1005,tt1656190,40346186, Chris Sarandon
1036,tt1195478,53909751, Chris Pratt
1045,tt1568338,46221189, Ed Harris
1039,tt1655460,24159934, Malin Ã…kerman
1047,tt1430615,24719215, Dermot Mulroney
1076,tt1433822,9627492, Julianna Guill
1047,tt1430615,24719215, Vinessa Shaw
1048,tt1433811,3428048, Hope Davis
973,tt1853728,425368238, Christoph Waltz
1022,tt1591479,81272766,Roselyn SÃ¡nchez
1022,tt1591479,81272766, Gonzalo Menendez
1064,tt2091473,8138788, Frances McDormand
994,tt1764651,312573423, Dolph Lundgren
1046,tt1931533,19422261, Woody Harrelson
1051,tt0431021,85446075, Natasha Calis
1032,tt1336608,59418613, Alec Baldwin
1059,tt0763831,22044277, Allison Janney
1007,tt1374992,8106475,Kirsten Dunst
978,tt1045658,205738714, Robert De Niro
1037,tt1758830,88058786,Paul Rudd
1072,tt0337692,8784318,Kristen Stewart
1032,tt1336608,59418613,Tom Cruise
1079,tt1876451,24637469, Carmen Ejogo
1063,tt1623288,107139399, Jodelle Ferland
1060,tt1712170,30353232, Matthew Fox
1030,tt1212450,53676580,Shia LaBeouf
990,tt1409024,624026776, Tommy Lee Jones
1059,tt0763831,22044277,Eddie Murphy
1025,tt1586265,79700000, Anna Kendrick
1043,tt1599348,208076205,Denzel Washington
1027,tt1636826,100000000, Thomas Mann
1006,tt1611224,112265139, Mary Elizabeth Winstead
992,tt1386703,198802074, Bryan Cranston
1027,tt1636826,100000000, Jonathan Daniel Brown
1037,tt1758830,88058786, Leslie Mann
1039,tt1655460,24159934, Justin Theroux
1035,tt1560747,28258060, Philip Seymour Hoffman
1049,tt1716777,12434778, Olivia Wilde
972,tt1345836,1081041287, Tom Hardy
1022,tt1591479,81272766, Alexander Asefa
1061,tt1598828,36893721, John Leguizamo
1035,tt1560747,28258060, Amy Adams
1013,tt1667353,183018522, Lily Collins
1071,tt2109184,142817992, Matt Shively
1007,tt1374992,8106475, Jim Sturgess
1051,tt0431021,85446075, Madison Davenport
980,tt1217209,538983207, Kevin McKidd
986,tt0790724,218340595,Tom Cruise
997,tt1659337,33400000, Nina Dobrev
989,tt1981677,115350426, Rebel Wilson
1023,tt0837562,358375603,Adam Sandler
1059,tt0763831,22044277, Clark Duke
1018,tt1506999,33372606, Ewan McGregor
1060,tt1712170,30353232,Tyler Perry
1003,tt1606389,196114570, Channing Tatum
1026,tt1645170,179379533, Sayed Badreya
1053,tt1764234,37930465, Ben Mendelsohn
1038,tt1592525,32204030,Guy Pearce
1065,tt2023453,77112176, Zachary Gordon
1054,tt1366365,16863583, Sigourney Weaver
1016,tt1673434,829000000, Taylor Lautner
1041,tt1142977,81491068, Martin Landau
1060,tt1712170,30353232, Rachel Nichols
1010,tt1343727,41037742, Jason Cope
1023,tt0837562,358375603, Steve Buscemi
976,tt0903624,1017003568, Martin Freeman
1000,tt1915581,167221571,Channing Tatum
1053,tt1764234,37930465, Scoot McNairy
1024,tt1855199,48126384, Anna Kendrick
984,tt1667889,877244782, Denis Leary
1078,tt1855325,240159255, Li Bingbing
1078,tt1855325,240159255, Sienna Guillory
984,tt1667889,877244782, Ray Romano
1008,tt1482459,348840316,Zac Efron
1032,tt1336608,59418613, Diego Boneta
991,tt1392170,691210692, Woody Harrelson
1033,tt1656186,2106557, Malin Ã…kerman
1052,tt0938330,52302796, Radha Mitchell
1005,tt1656190,40346186, Robert John Burke
1066,tt1566501,9622846, Andy GarcÃ­a
1052,tt0938330,52302796, Carrie-Anne Moss
998,tt1024648,232324128,Ben Affleck
988,tt1772341,471222889,John C. Reilly
1005,tt1656190,40346186, James Hong
979,tt0948470,752215857, Martin Sheen
1068,tt1663143,11417362, Josh Pence
996,tt1077368,245527149, Michelle Pfeiffer
1028,tt1524137,63100000, Ben Foster
1063,tt1623288,107139399, Anna Kendrick
986,tt0790724,218340595, David Oyelowo
1024,tt1855199,48126384,Jake Gyllenhaal
1028,tt1524137,63100000,Mark Wahlberg
1004,tt1397514,355692760,Dwayne Johnson
1017,tt1790885,132820716, Chris Pratt
1004,tt1397514,355692760, Josh Hutcherson
1028,tt1524137,63100000, Giovanni Ribisi
977,tt1446714,403170142, Michael Fassbender
985,tt1637725,549368315, Mila Kunis
976,tt0903624,1017003568, Richard Armitage
1046,tt1931533,19422261, Sam Rockwell
1057,tt0383010,54819301, Will Sasso
1017,tt1790885,132820716, Jason Clarke
1037,tt1758830,88058786, Megan Fox
1072,tt0337692,8784318, Garrett Hedlund
1050,tt1714203,8493728, Jean-Luc Bilodeau
1010,tt1343727,41037742, Olivia Thirlby
1014,tt0401729,284139100, Lynn Collins
1002,tt1446192,306941670, Alec Baldwin
970,tt0848228,1519557910,Robert Downey Jr.
987,tt1649419,180274123, Samuel Joslin
1037,tt1758830,88058786, Jason Segel
1074,tt1621045,96070507, Kevin Hart
983,tt0454876,609016565, Ayush Tandon
988,tt1772341,471222889, Jamie Elman
1026,tt1645170,179379533, Anna Faris
1068,tt1663143,11417362, Chelsea Handler
1047,tt1430615,24719215, John Krasinski
1036,tt1195478,53909751,Emily Blunt
1060,tt1712170,30353232, Jean Reno
983,tt0454876,609016565, Adil Hussain
1057,tt0383010,54819301, Jane Lynch
1063,tt1623288,107139399,Kodi Smit-McPhee
1039,tt1655460,24159934, Jennifer Aniston
1009,tt1748122,68263166, Edward Norton
1034,tt1430626,118338361, Jeremy Piven
1009,tt1748122,68263166, Bill Murray
1016,tt1673434,829000000, Peter Facinelli
1066,tt1566501,9622846, Oscar Isaac
1075,tt1925431,4636169, Josh Duhamel
1019,tt1646987,301000000, Liam Neeson
1058,tt1535438,114281051, Jean Smart
991,tt1392170,691210692,Jennifer Lawrence
991,tt1392170,691210692, Josh Hutcherson
1054,tt1366365,16863583, VerÃ³nica Echegui
1024,tt1855199,48126384, Natalie Martinez
1025,tt1586265,79700000, Jennifer Lopez
1059,tt0763831,22044277, Kerry Washington
1041,tt1142977,81491068, Martin Short
1021,tt1706593,145000000, Michael B. Jordan
1063,tt1623288,107139399, Casey Affleck
989,tt1981677,115350426, Brittany Snow
1053,tt1764234,37930465, Ray Liotta
1034,tt1430626,118338361, Brendan Gleeson
1068,tt1663143,11417362, Jackson Nicoll
1044,tt1615065,47000000, Benicio del Toro
1030,tt1212450,53676580, Tom Hardy
1025,tt1586265,79700000, Brooklyn Decker
1010,tt1343727,41037742, Wood Harris
1065,tt2023453,77112176, Steve Zahn
971,tt1496025,132400000,Kate Beckinsale
1006,tt1611224,112265139, Rufus Sewell
1052,tt0938330,52302796, Sean Bean
1066,tt1566501,9622846, RubÃ©n Blades
1055,tt1764183,35485056, Monica Raymund
1037,tt1758830,88058786, Maude Apatow
999,tt1605630,234989584, Thomas Ian Nicholas
1076,tt1433822,9627492, Tom Felton
1031,tt1486192,29657751, Alice Eve
1012,tt1707386,441809770, Anne Hathaway
998,tt1024648,232324128, Bryan Cranston
988,tt1772341,471222889, Jane Lynch
985,tt1637725,549368315, Seth MacFarlane
1057,tt0383010,54819301,Sean Hayes
974,tt1074638,1108561013, Naomie Harris
1026,tt1645170,179379533, Aasif Mandvi
1064,tt2091473,8138788, John Krasinski
978,tt1045658,205738714,Bradley Cooper
997,tt1659337,33400000, Emma Watson
1046,tt1931533,19422261, Abbie Cornish
974,tt1074638,1108561013, Javier Bardem
1063,tt1623288,107139399, Tucker Albrizzi
981,tt1735898,396600000, Chris Hemsworth
1019,tt1646987,301000000, Rosamund Pike
981,tt1735898,396600000, Charlize Theron
979,tt0948470,752215857, Emma Stone
1069,tt1547234,31083599, Jamie Chung
1055,tt1764183,35485056, Brit Marling
1004,tt1397514,355692760, Vanessa Hudgens
1001,tt1259521,66486080, Chris Hemsworth
1040,tt1596365,127730736,Daniel Radcliffe
1013,tt1667353,183018522,Julia Roberts
1076,tt1433822,9627492,Ashley Greene
1067,tt0485985,50365377,Bryan Cranston
995,tt1397280,376141306, Rade Serbedzija
1025,tt1586265,79700000,Cameron Diaz
1026,tt1645170,179379533, Megan Fox
1003,tt1606389,196114570, Sam Neill
1049,tt1716777,12434778, Elizabeth Banks
1003,tt1606389,196114570, Jessica Lange
974,tt1074638,1108561013, Ralph Fiennes
1044,tt1615065,47000000, Salma Hayek
999,tt1605630,234989584, Alyson Hannigan
1019,tt1646987,301000000,Sam Worthington
997,tt1659337,33400000, Paul Rudd
997,tt1659337,33400000, Ezra Miller
985,tt1637725,549368315, Joel McHale
1033,tt1656186,2106557, Josh Lucas
1056,tt1234719,44806783, Isabel Lucas
1030,tt1212450,53676580, Mia Wasikowska
1006,tt1611224,112265139, Dominic Cooper
972,tt1345836,1081041287,Christian Bale
1072,tt0337692,8784318, Sam Riley
986,tt0790724,218340595, Rosamund Pike
1061,tt1598828,36893721, Patrick Fischler
1011,tt1440129,303025485, Alexander SkarsgÃ¥rd
1014,tt0401729,284139100, Willem Dafoe
987,tt1649419,180274123,Naomi Watts
1038,tt1592525,32204030, Joseph Gilgun
976,tt0903624,1017003568, Cate Blanchett
1026,tt1645170,179379533,Sacha Baron Cohen
1061,tt1598828,36893721, Debbie Reynolds
1070,tt1840417,13231461, Zoe Saldana
1075,tt1925431,4636169,Bruce Willis
1029,tt1277953,746921274,Ben Stiller
1051,tt0431021,85446075,Jeffrey Dean Morgan
1002,tt1446192,306941670, Jude Law
1048,tt1433811,3428048, Michael Nyqvist
993,tt1371111,130482868, Jim Sturgess
1058,tt1535438,114281051, Marin Ireland
1019,tt1646987,301000000, Edgar RamÃ­rez
1064,tt2091473,8138788, Rosemarie DeWitt
975,tt1194173,276572938,Jeremy Renner
1004,tt1397514,355692760, Kristin Davis
1045,tt1568338,46221189, Jamie Bell
1024,tt1855199,48126384, David Harbour
970,tt0848228,1519557910, Mark Ruffalo
1043,tt1599348,208076205, Joel Kinnaman
1049,tt1716777,12434778, Michelle Pfeiffer
1056,tt1234719,44806783, Josh Hutcherson
994,tt1764651,312573423,Sylvester Stallone
1080,tt2215719,32726956,Katy Perry
1015,tt1276104,47042000, Noah Segan
1034,tt1430626,118338361,Hugh Grant
1075,tt1925431,4636169, Vincent D'Onofrio
989,tt1981677,115350426, Skylar Astin
1071,tt2109184,142817992, Brady Allen
993,tt1371111,130482868, Halle Berry
1002,tt1446192,306941670,Chris Pine
1078,tt1855325,240159255, Aryana Engineer
996,tt1077368,245527149, Jonny Lee Miller
992,tt1386703,198802074,Colin Farrell
993,tt1371111,130482868, Hugo Weaving
978,tt1045658,205738714, Jennifer Lawrence
982,tt1232829,201585328, Brie Larson
1051,tt0431021,85446075, Rob LaBelle
982,tt1232829,201585328, Ellie Kemper
1069,tt1547234,31083599, Dania Ramirez
995,tt1397280,376141306,Liam Neeson
1049,tt1716777,12434778, Mark Duplass
1006,tt1611224,112265139,Benjamin Walker
1062,tt1441951,59520298, Billy Connolly
985,tt1637725,549368315, Giovanni Ribisi
1070,tt1840417,13231461, Olivia Wilde
1002,tt1446192,306941670, Isla Fisher
1016,tt1673434,829000000,Kristen Stewart
1038,tt1592525,32204030, Maggie Grace
1018,tt1506999,33372606, Bill Paxton
1056,tt1234719,44806783,Chris Hemsworth
1080,tt2215719,32726956, Mia Moretti
1022,tt1591479,81272766, Emilio Rivera
1067,tt0485985,50365377, David Oyelowo
1025,tt1586265,79700000, Elizabeth Banks
978,tt1045658,205738714, Jacki Weaver
977,tt1446714,403170142, Idris Elba
1076,tt1433822,9627492, Sebastian Stan
1056,tt1234719,44806783, Adrianne Palicki
1012,tt1707386,441809770, Sacha Baron Cohen
1074,tt1621045,96070507, Jerry Ferrara
992,tt1386703,198802074, Kate Beckinsale
1001,tt1259521,66486080, Fran Kranz
1024,tt1855199,48126384, Michael PeÃ±a
1014,tt0401729,284139100, CiarÃ¡n Hinds
1007,tt1374992,8106475, James Kidnie
995,tt1397280,376141306, Luke Grimes
1013,tt1667353,183018522, Armie Hammer
1078,tt1855325,240159255, Michelle Rodriguez
1029,tt1277953,746921274, Sacha Baron Cohen
989,tt1981677,115350426, Anna Camp
1007,tt1374992,8106475, Heidi Hawkins
1000,tt1915581,167221571, Olivia Munn
987,tt1649419,180274123, Oaklee Pendergast
1009,tt1748122,68263166, Kara Hayward
990,tt1409024,624026776, Michael Stuhlbarg
970,tt0848228,1519557910, Chris Hemsworth
984,tt1667889,877244782,John Leguizamo
1054,tt1366365,16863583, Bruce Willis
1027,tt1636826,100000000, Kirby Bliss Blanton
1079,tt1876451,24637469,Whitney Houston
1077,tt1480656,6063556, Juliette Binoche
1021,tt1706593,145000000, Alex Russell
972,tt1345836,1081041287, Gary Oldman
973,tt1853728,425368238, Samuel L. Jackson
998,tt1024648,232324128, John Goodman
1071,tt2109184,142817992, Sprague Grayden
1044,tt1615065,47000000,Blake Lively
971,tt1496025,132400000, Michael Ealy
1068,tt1663143,11417362, Jane Levy
1050,tt1714203,8493728, David Koechner
1079,tt1876451,24637469, Derek Luke
1053,tt1764234,37930465,Brad Pitt
1050,tt1714203,8493728, Katrina Bowden
1035,tt1560747,28258060, Laura Dern
999,tt1605630,234989584,Jason Biggs
1045,tt1568338,46221189, Elizabeth Banks
1012,tt1707386,441809770,Hugh Jackman
1031,tt1486192,29657751,John Cusack
1029,tt1277953,746921274, Chris Rock
1035,tt1560747,28258060, Jesse Plemons
990,tt1409024,624026776, Josh Brolin
1009,tt1748122,68263166, Jared Gilman
1012,tt1707386,441809770, Russell Crowe
1044,tt1615065,47000000, Aaron Taylor-Johnson
1030,tt1212450,53676580, Guy Pearce
982,tt1232829,201585328,Channing Tatum
1052,tt0938330,52302796, Kit Harington
1077,tt1480656,6063556, Sarah Gadon
1023,tt0837562,358375603, David Spade
980,tt1217209,538983207,Kelly Macdonald
1078,tt1855325,240159255,Milla Jovovich
986,tt0790724,218340595, Richard Jenkins
1080,tt2215719,32726956, Shannon Woodward
997,tt1659337,33400000,Logan Lerman
1071,tt2109184,142817992, Kathryn Newton
978,tt1045658,205738714, Chris Tucker
1011,tt1440129,303025485,Taylor Kitsch
1069,tt1547234,31083599, Michael Shannon
1079,tt1876451,24637469, Cee Lo Green
1057,tt0383010,54819301, SofÃ­a Vergara
980,tt1217209,538983207, Billy Connolly
1029,tt1277953,746921274, David Schwimmer
981,tt1735898,396600000, Sam Claflin
995,tt1397280,376141306, Famke Janssen
1020,tt1800741,140470746,Kathryn McCormick
1014,tt0401729,284139100, Mark Strong
979,tt0948470,752215857,Andrew Garfield
1028,tt1524137,63100000, J.K. Simmons
1039,tt1655460,24159934, Lauren Ambrose
993,tt1371111,130482868,Tom Hanks
1019,tt1646987,301000000, Ralph Fiennes
1011,tt1440129,303025485, Tadanobu Asano
979,tt0948470,752215857, Denis Leary
1017,tt1790885,132820716, Joel Edgerton
1029,tt1277953,746921274, Frances McDormand
1015,tt1276104,47042000,Joseph Gordon-Levitt
1065,tt2023453,77112176, Peyton List
1070,tt1840417,13231461,Bradley Cooper
973,tt1853728,425368238,Jamie Foxx
1045,tt1568338,46221189, Edward Burns
1055,tt1764183,35485056, Susan Sarandon
996,tt1077368,245527149, Helena Bonham Carter
1040,tt1596365,127730736, CiarÃ¡n Hinds
1017,tt1790885,132820716,Jessica Chastain
996,tt1077368,245527149,Johnny Depp
1010,tt1343727,41037742,Karl Urban
1007,tt1374992,8106475, Timothy Spall
1003,tt1606389,196114570, Scott Speedman
1050,tt1714203,8493728,Danielle Panabaker
1021,tt1706593,145000000,Dane DeHaan
1080,tt2215719,32726956, Russell Brand
971,tt1496025,132400000, India Eisley
1055,tt1764183,35485056, Tim Roth
1010,tt1343727,41037742, Lena Headey
1076,tt1433822,9627492, Luke Pasqualino
992,tt1386703,198802074, Jessica Biel
1073,tt1047540,119772232, Tom Everett Scott
1035,tt1560747,28258060,Joaquin Phoenix
1042,tt1232200,58058367, Leighton Meester
1041,tt1142977,81491068,Charlie Tahan
1058,tt1535438,114281051,Meryl Streep
1000,tt1915581,167221571, Cody Horn
1009,tt1748122,68263166,Bruce Willis
970,tt0848228,1519557910, Scarlett Johansson
1005,tt1656190,40346186, Catherine Chan
1061,tt1598828,36893721, Sherri Shepherd
982,tt1232829,201585328, Jonah Hill
982,tt1232829,201585328, Dave Franco
1058,tt1535438,114281051, Tommy Lee Jones
973,tt1853728,425368238, Leonardo DiCaprio
1069,tt1547234,31083599,Joseph Gordon-Levitt
976,tt0903624,1017003568, Andy Serkis
1048,tt1433811,3428048, Paula Patton
1054,tt1366365,16863583,Henry Cavill
