city,ranking,rating,reviews_number,cuisine_style
Amsterdam,96.0,4.5,496.0," International,  Gluten Free Options,  Grill,  Vegetarian Friendly,  Dutch, French"
Amsterdam,100.0,4.5,563.0," International,  French, Dutch,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,101.0,4.5,696.0," Bar,  Pub,  International,  British,  Vegetarian Friendly"
Amsterdam,102.0,4.5,475.0," European,  Vegetarian Friendly, Dutch,  Bar"
Amsterdam,104.0,4.5,1056.0, Vegan Options
Amsterdam,107.0,4.5,409.0," Vegetarian Friendly,  American,  European, Bar"
Amsterdam,108.0,4.5,761.0," Mediterranean,  Pizza,  European,  Vegetarian Friendly, Italian"
Amsterdam,111.0,4.5,302.0," German,  European, Pub,  Gluten Free Options"
Amsterdam,115.0,4.5,388.0," Vegan Options,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,117.0,4.5,1307.0,"Mediterranean,  European"
Amsterdam,119.0,4.5,1160.0," International,  Grill"
Amsterdam,125.0,4.5,1998.0," Vegetarian Friendly,  Asian, Fast Food"
Amsterdam,130.0,4.5,272.0,Pub
Amsterdam,134.0,4.5,508.0," Bar, Dutch"
Amsterdam,135.0,4.5,366.0," Vegan Options,  European,  Vegetarian Friendly"
Amsterdam,139.0,4.5,448.0," Gluten Free Options,  Mediterranean, Italian,  Vegetarian Friendly"
Amsterdam,141.0,4.5,385.0," Vegetarian Friendly,  European, Italian"
Amsterdam,142.0,5.0,136.0," Gluten Free Options,  Swiss,  Central European,  Vegetarian Friendly,  European"
Amsterdam,146.0,4.5,230.0,"Italian,  Vegan Options,  Vegetarian Friendly"
Amsterdam,147.0,5.0,81.0,"Dutch,  European,  Vegetarian Friendly,  Seafood,  Gluten Free Options,  Vegan Options"
Amsterdam,148.0,4.0,3595.0," International,  Gluten Free Options,  Vegan Options,  Central European"
Amsterdam,149.0,4.5,1030.0," Scandinavian, German,  Dutch"
Amsterdam,153.0,4.0,809.0," Central European, Dutch,  Vegetarian Friendly"
Amsterdam,156.0,4.5,482.0," Latin,  Argentinean,  Vegetarian Friendly"
Amsterdam,162.0,4.0,544.0," Vegetarian Friendly,  European,  Gluten Free Options, Dutch"
Amsterdam,163.0,4.5,435.0," Pub,  Cafe,  Bar,  European"
Amsterdam,165.0,4.0,1340.0," European,  Vegetarian Friendly, Dutch,  Vegan Options"
Amsterdam,169.0,4.5,226.0," Gluten Free Options,  Soups, European,  International"
Amsterdam,171.0,4.0,540.0,"European,  Vegan Options,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,175.0,4.5,328.0, Vegetarian Friendly
Amsterdam,176.0,4.5,498.0,unknown
Amsterdam,178.0,4.0,284.0," Gluten Free Options,  Vegetarian Friendly"
Amsterdam,180.0,4.5,354.0," Vegetarian Friendly,  Bar, Dutch"
Amsterdam,181.0,5.0,72.0," Middle Eastern,  Vegetarian Friendly, Lebanese,  Vegan Options"
Amsterdam,184.0,5.0,220.0,"French,  European,  Vegetarian Friendly,  Gluten Free Options,  Dutch"
Amsterdam,186.0,4.0,724.0," Gluten Free Options,  Vegetarian Friendly,  European, French"
Amsterdam,188.0,4.5,400.0," Pub,  European,  Bar,  Vegetarian Friendly"
Amsterdam,189.0,4.0,583.0," Asian,  Sushi, Japanese"
Amsterdam,197.0,4.0,847.0," Vegetarian Friendly, Dutch,  Bar"
Amsterdam,198.0,4.0,377.0," Gastropub,  Vegetarian Friendly,  British, Bar,  Pub"
Amsterdam,199.0,4.5,365.0," European,  Gluten Free Options,  Vegetarian Friendly, Mediterranean,  Spanish"
Amsterdam,200.0,4.5,111.0," Vegan Options,  Vegetarian Friendly, Mediterranean,  Halal,  Arabic"
Amsterdam,201.0,4.0,814.0," Mediterranean,  Vegetarian Friendly,  European,  Spanish, Italian,  Vegan Options"
Amsterdam,202.0,4.0,687.0,"Cafe,  Vegetarian Friendly"
Amsterdam,203.0,4.0,1222.0," Fast Food,  Vegan Options,  Vegetarian Friendly, Dutch"
Amsterdam,212.0,4.5,343.0," Gluten Free Options, French,  International,  Vegetarian Friendly"
Amsterdam,217.0,4.0,582.0,"Irish,  Pub,  European"
Amsterdam,219.0,4.0,403.0," Gluten Free Options,  Vegetarian Friendly"
Amsterdam,223.0,4.0,1046.0," European,  Vegan Options"
Amsterdam,224.0,4.0,402.0," Thai,  Japanese,  Sushi, Chinese,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,225.0,4.0,552.0," Vegetarian Friendly,  Gluten Free Options, Asian,  Vegan Options"
Amsterdam,226.0,4.5,101.0," Seafood, Dutch"
Amsterdam,228.0,4.5,201.0," Vegetarian Friendly,  Cafe, Dutch,  European,  Gastropub"
Amsterdam,229.0,4.5,97.0,"Steakhouse,  Vegetarian Friendly,  Grill"
Amsterdam,230.0,4.0,818.0," Vegan Options,  Vegetarian Friendly,  Indonesian, Asian"
Amsterdam,232.0,4.5,200.0," Vegetarian Friendly, Mediterranean,  European,  Gluten Free Options"
Amsterdam,238.0,4.5,346.0," European, Dutch,  Vegetarian Friendly"
Amsterdam,244.0,4.0,542.0, Gluten Free Options
Amsterdam,248.0,4.0,650.0, Fast Food
Amsterdam,249.0,4.5,202.0," Mediterranean,  Gluten Free Options,  European, Italian,  Vegetarian Friendly"
Amsterdam,250.0,4.0,827.0," European,  Gluten Free Options,  Bar, Steakhouse,  Central European,  Vegetarian Friendly"
Amsterdam,251.0,4.0,1074.0," Indonesian, Asian,  Vegan Options,  Vegetarian Friendly"
Amsterdam,254.0,4.5,183.0," European,  Vegan Options"
Amsterdam,257.0,4.0,399.0," Vegetarian Friendly,  European, Italian,  Spanish"
Amsterdam,259.0,4.5,342.0," Vegan Options,  Vegetarian Friendly,  Spanish, Mediterranean"
Amsterdam,263.0,4.5,255.0," Gluten Free Options,  Turkish,  Vegan Options,  Barbecue, Mediterranean,  Middle Eastern"
Amsterdam,264.0,4.0,349.0,"Dutch,  Vegetarian Friendly"
Amsterdam,265.0,4.0,796.0," Dutch,  Vegetarian Friendly,  Delicatessen, French,  European"
Amsterdam,267.0,4.0,6777.0," Gluten Free Options, Barbecue,  Vegetarian Friendly,  American,  Vegan Options"
Amsterdam,270.0,4.5,389.0," Dutch,  Gluten Free Options,  European,  Vegetarian Friendly,  Fusion"
Amsterdam,272.0,4.5,160.0, European
Amsterdam,273.0,4.0,392.0," Central European,  Bar, Dutch"
Amsterdam,280.0,4.0,349.0," Pub,  Cafe, Dutch,  Bar,  Gluten Free Options,  European"
Amsterdam,284.0,4.5,310.0," Gluten Free Options,  Vegan Options,  Vegetarian Friendly, European"
Amsterdam,286.0,4.5,206.0," Gluten Free Options,  Soups, Asian,  Vegan Options,  Vietnamese,  Vegetarian Friendly"
Amsterdam,291.0,4.5,187.0," Swiss,  Vegetarian Friendly"
Amsterdam,297.0,4.0,339.0," Pub,  Bar,  Vegetarian Friendly,  European"
Amsterdam,300.0,4.0,1103.0,"Chinese,  Gluten Free Options,  Asian,  Vegan Options"
Amsterdam,304.0,4.5,273.0," Vegan Options,  Gluten Free Options, Cafe"
Amsterdam,309.0,4.5,241.0," Pub,  International, Bar"
Amsterdam,312.0,4.0,279.0," Vegetarian Friendly, International,  Chinese,  Asian,  Gluten Free Options"
Amsterdam,313.0,4.5,124.0," Vegetarian Friendly,  Gluten Free Options"
Amsterdam,316.0,4.5,183.0," Vegetarian Friendly, Dutch,  Gluten Free Options"
Amsterdam,317.0,5.0,39.0,"Mediterranean,  Spanish,  Bar,  European"
Amsterdam,319.0,5.0,39.0," Nepali,  Asian"
Amsterdam,326.0,4.0,270.0," Dutch,  International,  European"
Amsterdam,331.0,4.5,318.0,"Dutch,  European,  Vegetarian Friendly"
Amsterdam,336.0,4.5,243.0," Wine Bar, European"
Amsterdam,340.0,4.5,243.0,"Italian,  Vegetarian Friendly,  European,  Pizza"
Amsterdam,345.0,4.5,244.0," Vegetarian Friendly,  European, American,  Bar"
Amsterdam,347.0,4.5,291.0," Central European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,352.0,4.5,237.0,"Steakhouse,  South American"
Amsterdam,358.0,4.0,444.0," Cafe,  Vegetarian Friendly,  European"
Amsterdam,359.0,4.0,537.0," Fast Food, Dutch"
Amsterdam,362.0,4.5,296.0," Pub, Dutch,  Vegetarian Friendly,  European"
Amsterdam,364.0,4.0,337.0," Vegetarian Friendly,  Grill,  European"
Amsterdam,368.0,4.5,111.0,European
Amsterdam,371.0,4.0,242.0," European,  Vegetarian Friendly,  Gluten Free Options, Bar"
Amsterdam,372.0,4.5,86.0," Pizza,  Vegan Options,  European,  Mediterranean"
Amsterdam,374.0,4.5,124.0," Dutch,  Vegan Options,  European, American,  Bar"
Amsterdam,375.0,4.5,197.0," Vegetarian Friendly, French"
Amsterdam,377.0,4.0,455.0," Grill, American,  Bar"
Amsterdam,378.0,4.5,56.0," Vegan Options,  Vegetarian Friendly,  Greek,  Grill"
Amsterdam,382.0,4.5,55.0,"Dutch,  European"
Amsterdam,383.0,4.0,845.0,"Seafood,  Vegetarian Friendly,  Chinese"
Amsterdam,386.0,4.5,176.0,"Vegetarian Friendly,  Gluten Free Options"
Amsterdam,389.0,4.5,301.0," European,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,392.0,4.5,224.0," European, Dutch"
Amsterdam,399.0,4.0,341.0,"Mediterranean,  European"
Amsterdam,402.0,4.5,204.0," European,  International"
Amsterdam,403.0,4.0,342.0," European,  French,  Bar,  Gluten Free Options,  Cafe, Italian"
Amsterdam,406.0,4.5,200.0," Pub,  Vegetarian Friendly,  Bar"
Amsterdam,409.0,4.5,135.0," Fast Food, Dutch"
Amsterdam,411.0,4.5,80.0," American,  Dutch, International"
Amsterdam,414.0,4.0,230.0," European,  Cafe,  Vegetarian Friendly,  Vegan Options, Dutch"
Amsterdam,417.0,4.5,446.0," Gluten Free Options,  Bar,  European,  Vegetarian Friendly, Dutch"
Amsterdam,425.0,4.0,420.0," Asian,  Vegetarian Friendly,  Vegan Options"
Amsterdam,426.0,4.0,479.0," Central European, Bar,  Vegetarian Friendly,  French,  European,  Contemporary"
Amsterdam,435.0,4.5,138.0," Vegan Options,  Gluten Free Options,  Vegetarian Friendly,  European, Dutch"
Amsterdam,438.0,4.0,381.0," Vegetarian Friendly,  Gluten Free Options"
Amsterdam,439.0,4.0,383.0," Dutch,  European"
Amsterdam,441.0,3.5,732.0," Gluten Free Options,  Vegetarian Friendly"
Amsterdam,444.0,4.5,102.0, Vegan Options
Amsterdam,445.0,4.0,261.0," European, Italian,  Mediterranean"
Amsterdam,446.0,4.5,401.0, Vegan Options
Amsterdam,449.0,4.5,81.0," Vegetarian Friendly,  Soups, Healthy,  European"
Amsterdam,454.0,4.0,552.0,"Dutch,  Gluten Free Options,  Central European"
Amsterdam,459.0,4.5,220.0," Portuguese,  European"
Amsterdam,460.0,5.0,37.0," Vegetarian Friendly,  Gluten Free Options,  Vegan Options,  Ethiopian"
Amsterdam,463.0,4.5,143.0," Vegetarian Friendly, Dutch,  Bar,  International,  European,  Cafe,  Gluten Free Options"
Amsterdam,464.0,4.0,281.0," European,  Vegetarian Friendly, Dutch"
Amsterdam,465.0,4.5,84.0," Mediterranean,  Pizza,  Vegetarian Friendly,  Vegan Options"
Amsterdam,468.0,4.5,122.0," European,  Vegetarian Friendly,  Brew Pub, Dutch"
Amsterdam,472.0,5.0,30.0," Bar,  Vegan Options,  Pub,  Dutch"
Amsterdam,480.0,4.0,211.0,"Dutch,  Central European,  Cafe,  Bar,  Vegetarian Friendly"
Amsterdam,481.0,4.5,119.0," International,  Vegetarian Friendly, Dutch,  European"
Amsterdam,488.0,4.0,379.0," Vegan Options,  Gluten Free Options,  Asian,  Vegetarian Friendly, Indian"
Amsterdam,493.0,4.0,153.0,"Dutch,  European,  Gluten Free Options"
Amsterdam,495.0,4.5,118.0,"Steakhouse,  Grill,  Latin"
Amsterdam,497.0,4.5,120.0,"Barbecue,  European"
Amsterdam,502.0,4.5,129.0,"Dutch,  Bar,  Pub,  Cafe,  European,  Vegetarian Friendly"
Amsterdam,506.0,4.5,59.0," Mediterranean, Italian,  Gluten Free Options,  Vegan Options,  Pizza,  European"
Amsterdam,509.0,4.5,153.0," European, Dutch,  Vegetarian Friendly"
Amsterdam,510.0,4.0,250.0," European,  Vegan Options, Dutch,  Gluten Free Options"
Amsterdam,517.0,4.0,164.0," Tibetan, Indonesian,  Gluten Free Options"
Amsterdam,525.0,4.5,137.0," Vegan Options, European"
Amsterdam,529.0,4.5,105.0, Indonesian
Amsterdam,533.0,4.0,147.0, Vegan Options
Amsterdam,535.0,4.0,240.0,American
Amsterdam,546.0,4.5,180.0,"Dutch,  Vegetarian Friendly"
Amsterdam,551.0,4.5,109.0," European,  Vegetarian Friendly, French"
Amsterdam,553.0,4.0,214.0," European,  Gluten Free Options,  Cafe, Dutch"
Amsterdam,554.0,4.0,263.0," Gluten Free Options,  Vegetarian Friendly"
Amsterdam,555.0,4.5,192.0," Vegetarian Friendly, French"
Amsterdam,558.0,4.0,438.0," Gluten Free Options,  Vegetarian Friendly, European"
Amsterdam,561.0,4.0,217.0,"Indian,  Asian,  Vegetarian Friendly"
Amsterdam,562.0,4.5,120.0," Seafood,  Vegetarian Friendly,  Grill"
Amsterdam,566.0,4.5,163.0," Gluten Free Options, European,  French,  Central European"
Amsterdam,575.0,4.0,262.0," Vegan Options,  Asian, Singaporean,  Malaysian,  Minority Chinese"
Amsterdam,577.0,4.5,62.0, Latin
Amsterdam,578.0,4.5,126.0," Vegetarian Friendly,  Vegan Options, Fast Food,  Middle Eastern"
Amsterdam,579.0,4.0,467.0," Vegetarian Friendly,  Gluten Free Options, Dutch,  International"
Amsterdam,580.0,4.0,118.0," European,  Vegan Options,  Vegetarian Friendly"
Amsterdam,581.0,4.0,186.0," Vegetarian Friendly,  Indonesian,  Halal"
Amsterdam,584.0,4.5,166.0," Gluten Free Options, Asian,  Thai,  Vegan Options,  Vegetarian Friendly"
Amsterdam,586.0,4.0,116.0, Pub
Amsterdam,589.0,4.0,258.0,"Mexican,  Gluten Free Options"
Amsterdam,590.0,4.5,157.0, Gluten Free Options
Amsterdam,593.0,4.0,171.0," Gluten Free Options, American,  Vegetarian Friendly,  Steakhouse"
Amsterdam,597.0,5.0,42.0," Healthy,  Vegan Options,  Dutch,  Vegetarian Friendly,  Fusion, Cafe"
Amsterdam,601.0,4.0,140.0," European, International,  Vegetarian Friendly"
Amsterdam,604.0,4.5,132.0," Gluten Free Options,  Cafe"
Amsterdam,612.0,4.0,226.0," European,  Vegetarian Friendly"
Amsterdam,615.0,4.5,34.0,"French,  International,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly"
Amsterdam,616.0,4.0,195.0," Mediterranean, Italian,  European,  Vegetarian Friendly"
Amsterdam,617.0,4.5,134.0," Vegan Options, Italian,  European,  Vegetarian Friendly"
Amsterdam,619.0,4.0,183.0,"Cafe,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,623.0,4.0,270.0," European,  Pizza"
Amsterdam,625.0,4.0,315.0," European,  Cafe"
Amsterdam,626.0,4.5,94.0," Cafe, Dutch,  European"
Amsterdam,629.0,4.0,226.0," Pub,  Central European,  Bar,  Vegetarian Friendly, Dutch"
Amsterdam,633.0,5.0,82.0," Vegetarian Friendly, European,  Gluten Free Options,  Vegan Options,  Dutch"
Amsterdam,635.0,4.5,109.0," Vegetarian Friendly,  European,  Bar"
Amsterdam,637.0,4.5,105.0, Middle Eastern
Amsterdam,642.0,4.0,246.0," Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,643.0,4.0,148.0,"Dutch,  Pub,  Bar,  Cafe"
Amsterdam,647.0,4.5,64.0," Vegetarian Friendly,  Cafe,  Bar,  Pub, Dutch"
Amsterdam,655.0,4.5,79.0," Pub, Bar,  Asian"
Amsterdam,656.0,4.5,115.0,French
Amsterdam,657.0,4.5,198.0," Vegan Options,  Vegetarian Friendly"
Amsterdam,659.0,4.0,177.0," Bar,  Vegetarian Friendly, Dutch,  Pub"
Amsterdam,661.0,5.0,26.0," Fusion,  Asian"
Amsterdam,666.0,4.5,150.0, Vegetarian Friendly
Amsterdam,668.0,4.5,86.0," International,  European"
Amsterdam,670.0,4.0,336.0," Gluten Free Options,  Bar"
Amsterdam,673.0,4.0,326.0," Gluten Free Options,  European,  Vegetarian Friendly,  Seafood"
Amsterdam,674.0,4.5,71.0,"Bar,  Spanish,  Mediterranean,  European"
Amsterdam,685.0,4.5,58.0," Vegetarian Friendly,  European, Dutch"
Amsterdam,688.0,4.0,187.0," International,  European,  Gluten Free Options,  Central European,  Healthy"
Amsterdam,693.0,4.0,409.0," Vegan Options, Indian,  Asian,  Gluten Free Options"
Amsterdam,699.0,4.5,58.0,"Chinese,  Vegan Options,  Asian"
Amsterdam,700.0,4.0,248.0, Vietnamese
Amsterdam,701.0,4.0,163.0," European,  International, French,  Cafe,  Vegetarian Friendly,  Dutch,  Gluten Free Options"
Amsterdam,702.0,5.0,23.0,"American,  Vegetarian Friendly"
Amsterdam,710.0,4.5,93.0, Gluten Free Options
Amsterdam,713.0,4.5,102.0, Vegetarian Friendly
Amsterdam,719.0,4.5,50.0," European,  Mediterranean,  Vegetarian Friendly"
Amsterdam,722.0,4.5,128.0," Ethiopian, African,  Vegetarian Friendly"
Amsterdam,723.0,4.0,131.0," Dutch,  European, Seafood"
Amsterdam,728.0,4.5,74.0," European, Italian"
Amsterdam,729.0,4.5,132.0,"European,  Gluten Free Options"
Amsterdam,732.0,4.0,294.0, European
Amsterdam,733.0,4.0,184.0," Vegan Options, Indian"
Amsterdam,738.0,4.0,436.0," European, Bar"
Amsterdam,739.0,4.0,173.0," European,  Fusion,  Gluten Free Options, Dutch"
Amsterdam,744.0,4.5,215.0," Vegetarian Friendly,  Gluten Free Options, Indian,  Asian"
Amsterdam,746.0,4.0,129.0," European,  American, Street Food,  Fast Food"
Amsterdam,749.0,4.0,146.0," Bar,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options"
Amsterdam,750.0,4.5,54.0," Italian,  Seafood, Greek,  Vegan Options,  Vegetarian Friendly"
Amsterdam,755.0,4.0,158.0," Vegetarian Friendly,  Gluten Free Options,  International"
Amsterdam,766.0,4.0,151.0," Japanese,  Vegetarian Friendly,  Sushi, Grill"
Amsterdam,768.0,4.0,93.0, Vegetarian Friendly
Amsterdam,772.0,4.5,154.0,"Italian,  European"
Amsterdam,773.0,4.5,122.0," Thai, Asian"
Amsterdam,774.0,4.0,170.0," Vegetarian Friendly, Mediterranean,  European"
Amsterdam,775.0,4.0,138.0," European,  Vegetarian Friendly, Italian,  Gluten Free Options"
Amsterdam,778.0,4.0,188.0,"Asian,  Thai"
Amsterdam,779.0,4.0,290.0," Seafood,  European, Dutch"
Amsterdam,781.0,4.5,223.0," South American, Peruvian"
Amsterdam,784.0,4.5,38.0,"Italian,  Vegetarian Friendly,  Mediterranean,  Vegan Options,  European,  Seafood"
Amsterdam,786.0,4.5,79.0," European,  Bar, Dutch,  Pub"
Amsterdam,790.0,4.5,196.0," Asian, Chinese"
Amsterdam,792.0,5.0,28.0," Soups,  Vegetarian Friendly, Dutch,  European"
Amsterdam,793.0,4.5,104.0," Pub,  European"
Amsterdam,794.0,4.0,108.0," European,  Vegetarian Friendly"
Amsterdam,795.0,4.5,24.0," Vegan Options, Asian"
Amsterdam,796.0,4.5,94.0,"Asian,  Gluten Free Options"
Amsterdam,800.0,4.5,61.0,"Bar,  Pub,  Dutch"
Amsterdam,802.0,4.5,65.0," Vegetarian Friendly,  Street Food,  Vegan Options, Bar"
Amsterdam,803.0,4.5,74.0,Bar
Amsterdam,807.0,4.5,94.0," Vegan Options, Chinese,  Gluten Free Options"
Amsterdam,808.0,4.5,131.0," Asian, Indian"
Amsterdam,809.0,4.0,103.0," Asian, French,  European,  Dutch"
Amsterdam,811.0,4.0,142.0," European, Dutch"
Amsterdam,814.0,5.0,19.0," Vegetarian Friendly,  Vegan Options"
Amsterdam,815.0,4.0,177.0," Asian,  Korean"
Amsterdam,816.0,3.5,338.0," Barbecue, Steakhouse,  South American"
Amsterdam,818.0,4.0,134.0,"Italian,  Vegetarian Friendly,  Pizza"
Amsterdam,821.0,4.0,183.0," Mediterranean, Dutch,  Seafood,  European,  Bar"
Amsterdam,823.0,4.5,59.0," Soups,  Vegan Options,  Vegetarian Friendly"
Amsterdam,827.0,3.5,595.0," British,  Bar,  Pub,  Vegetarian Friendly"
Amsterdam,831.0,4.5,144.0," Vegetarian Friendly, Indian"
Amsterdam,835.0,4.5,46.0,"Dutch,  Vegetarian Friendly,  Soups,  European"
Amsterdam,837.0,4.5,78.0," Thai, Asian"
Amsterdam,838.0,4.0,205.0," Bar, Dutch,  Vegetarian Friendly"
Amsterdam,839.0,4.0,132.0," Vegetarian Friendly,  Spanish, Mediterranean,  European"
Amsterdam,844.0,4.5,100.0," European,  Bar"
Amsterdam,847.0,4.0,85.0,"Japanese,  Asian,  Sushi"
Amsterdam,848.0,4.5,41.0,"Japanese,  Asian,  Vegetarian Friendly,  Soups"
Amsterdam,849.0,4.5,122.0,European
Amsterdam,854.0,4.5,36.0," Vegetarian Friendly,  European"
Amsterdam,860.0,4.5,82.0," European, French"
Amsterdam,861.0,4.0,81.0," European,  Bar,  Pub"
Amsterdam,862.0,4.0,63.0,American
Amsterdam,864.0,4.0,151.0,"Asian,  Vegan Options,  Vegetarian Friendly"
Amsterdam,869.0,4.0,84.0," Bar,  Fast Food, American,  European"
Amsterdam,882.0,4.5,60.0, Vegetarian Friendly
Amsterdam,885.0,4.5,47.0,"Spanish,  European,  Bar,  Pub,  Vegetarian Friendly"
Amsterdam,886.0,4.5,55.0,"Italian,  Vegetarian Friendly"
Amsterdam,891.0,4.0,129.0," Vegetarian Friendly, Cafe,  European"
Amsterdam,893.0,4.0,67.0," Vegetarian Friendly,  European, Italian"
Amsterdam,894.0,4.0,74.0," Barbecue,  Bar"
Amsterdam,895.0,4.5,34.0," South American,  Central American,  Vegetarian Friendly,  Vegan Options"
Amsterdam,896.0,4.5,67.0," Vegetarian Friendly,  European"
Amsterdam,897.0,4.0,107.0," International,  European, Dutch"
Amsterdam,908.0,4.5,31.0," Pub,  Hawaiian, Bar,  Jamaican,  International,  Caribbean"
Amsterdam,910.0,4.0,95.0, Vegetarian Friendly
Amsterdam,912.0,4.0,82.0," European,  Fast Food, American"
Amsterdam,921.0,4.5,42.0,Mediterranean
Amsterdam,922.0,3.5,297.0," Central European,  Argentinean,  European,  Bar"
Amsterdam,930.0,4.5,47.0," Vegetarian Friendly,  European"
Amsterdam,935.0,4.5,79.0," Mediterranean, Italian,  European"
Amsterdam,937.0,4.0,88.0," Bar,  Vegetarian Friendly,  European"
Amsterdam,939.0,4.0,189.0," European,  Argentinean,  Barbecue"
Amsterdam,945.0,4.0,41.0," European,  Vegetarian Friendly"
Amsterdam,948.0,4.5,59.0, Kosher
Amsterdam,950.0,4.0,91.0," Thai,  Grill, European,  Vegetarian Friendly"
Amsterdam,953.0,5.0,21.0," Cafe,  Pub,  Bar,  Dutch,  International,  Fusion,  European, French"
Amsterdam,957.0,4.0,286.0," European,  Gluten Free Options,  Bar"
Amsterdam,960.0,4.0,72.0,"French,  European,  Bar,  Vegetarian Friendly"
Amsterdam,961.0,4.0,72.0," Pizza, Italian,  European"
Amsterdam,967.0,4.0,77.0,"European,  Vegetarian Friendly,  Dutch"
Amsterdam,969.0,4.5,55.0," Vegetarian Friendly, Indonesian"
Amsterdam,972.0,4.5,72.0," Bar,  Vegetarian Friendly"
Amsterdam,974.0,4.0,193.0," Vegan Options, Caribbean,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,978.0,4.0,99.0," Asian,  Sushi,  Brazilian"
Amsterdam,987.0,4.5,24.0," Dutch, Cafe,  European,  International,  Healthy"
Amsterdam,994.0,4.0,125.0,"Indonesian,  Vegetarian Friendly"
Amsterdam,995.0,3.5,285.0,Bar
Amsterdam,998.0,4.0,106.0, Dutch
Amsterdam,999.0,4.0,48.0," European,  Pub, Dutch"
Amsterdam,1001.0,4.5,49.0,"Italian,  Mediterranean,  Vegan Options,  Vegetarian Friendly"
Amsterdam,1003.0,4.5,58.0,"Dutch,  Bar,  European,  Vegetarian Friendly,  Cafe"
Amsterdam,1004.0,4.0,102.0," Cafe,  European,  Pub"
