Index,imdb_id,revenue,cast
1072,tt0337692,8784318, Sam Riley
1014,tt0401729,284139100, Mark Strong
1007,tt1374992,8106475, Timothy Spall
1053,tt1764234,37930465,Brad Pitt
1002,tt1446192,306941670, Hugh Jackman
980,tt1217209,538983207, Julie Walters
1006,tt1611224,112265139, Anthony Mackie
1047,tt1430615,24719215, Kristen Bell
1040,tt1596365,127730736, CiarÃ¡n Hinds
1009,tt1748122,68263166, Edward Norton
1033,tt1656186,2106557, Josh Lucas
1061,tt1598828,36893721, John Leguizamo
1026,tt1645170,179379533,Sacha Baron Cohen
994,tt1764651,312573423, Dolph Lundgren
972,tt1345836,1081041287, Michael Caine
1074,tt1621045,96070507, Kevin Hart
970,tt0848228,1519557910, Chris Evans
1077,tt1480656,6063556,Robert Pattinson
981,tt1735898,396600000, Chris Hemsworth
1053,tt1764234,37930465, Scoot McNairy
1051,tt0431021,85446075,Jeffrey Dean Morgan
998,tt1024648,232324128, Alan Arkin
1060,tt1712170,30353232, Giancarlo Esposito
1057,tt0383010,54819301, Jane Lynch
1012,tt1707386,441809770, Anne Hathaway
1078,tt1855325,240159255, Michelle Rodriguez
995,tt1397280,376141306, Luke Grimes
1031,tt1486192,29657751, Alice Eve
1046,tt1931533,19422261, Christopher Walken
1026,tt1645170,179379533, Aasif Mandvi
998,tt1024648,232324128,Ben Affleck
1045,tt1568338,46221189, Elizabeth Banks
1003,tt1606389,196114570,Rachel McAdams
1079,tt1876451,24637469, Carmen Ejogo
1042,tt1232200,58058367, Eva Amurri Martino
1006,tt1611224,112265139, Mary Elizabeth Winstead
1022,tt1591479,81272766, Alexander Asefa
1022,tt1591479,81272766,Roselyn SÃ¡nchez
974,tt1074638,1108561013, Naomie Harris
1017,tt1790885,132820716, Mark Strong
972,tt1345836,1081041287,Christian Bale
992,tt1386703,198802074, Jessica Biel
981,tt1735898,396600000,Kristen Stewart
1025,tt1586265,79700000, Anna Kendrick
1061,tt1598828,36893721,Katherine Heigl
1051,tt0431021,85446075, Kyra Sedgwick
1068,tt1663143,11417362, Josh Pence
990,tt1409024,624026776, Michael Stuhlbarg
1077,tt1480656,6063556, Juliette Binoche
1038,tt1592525,32204030,Guy Pearce
979,tt0948470,752215857, Denis Leary
1021,tt1706593,145000000, Anna Wood
1022,tt1591479,81272766, Gonzalo Menendez
1049,tt1716777,12434778, Michelle Pfeiffer
1075,tt1925431,4636169, Josh Duhamel
1043,tt1599348,208076205, Joel Kinnaman
975,tt1194173,276572938,Jeremy Renner
1034,tt1430626,118338361, Salma Hayek
1030,tt1212450,53676580, Guy Pearce
993,tt1371111,130482868, Halle Berry
978,tt1045658,205738714, Jennifer Lawrence
1012,tt1707386,441809770, Amanda Seyfried
1079,tt1876451,24637469, Mike Epps
974,tt1074638,1108561013, Javier Bardem
1065,tt2023453,77112176, Zachary Gordon
980,tt1217209,538983207, Billy Connolly
1066,tt1566501,9622846, Peter O'Toole
1056,tt1234719,44806783, Adrianne Palicki
1026,tt1645170,179379533, Sayed Badreya
1007,tt1374992,8106475, Heidi Hawkins
1063,tt1623288,107139399, Tucker Albrizzi
1030,tt1212450,53676580,Shia LaBeouf
1040,tt1596365,127730736, Alisa Khazanova
988,tt1772341,471222889, Jane Lynch
1018,tt1506999,33372606, Ewan McGregor
996,tt1077368,245527149, Michelle Pfeiffer
1005,tt1656190,40346186, Chris Sarandon
1042,tt1232200,58058367, Susan Sarandon
1017,tt1790885,132820716, Joel Edgerton
991,tt1392170,691210692,Jennifer Lawrence
971,tt1496025,132400000, Michael Ealy
972,tt1345836,1081041287, Gary Oldman
1062,tt1441951,59520298, Tom Courtenay
1058,tt1535438,114281051, Marin Ireland
998,tt1024648,232324128, Victor Garber
981,tt1735898,396600000, Sam Claflin
992,tt1386703,198802074, Kate Beckinsale
989,tt1981677,115350426, Brittany Snow
1025,tt1586265,79700000, Jennifer Lopez
1046,tt1931533,19422261,Colin Farrell
1061,tt1598828,36893721, Patrick Fischler
1074,tt1621045,96070507, Regina Hall
1029,tt1277953,746921274,Ben Stiller
1060,tt1712170,30353232, Jean Reno
989,tt1981677,115350426, Rebel Wilson
987,tt1649419,180274123, Ewan McGregor
1046,tt1931533,19422261, Sam Rockwell
1077,tt1480656,6063556, Sarah Gadon
1028,tt1524137,63100000, Kate Beckinsale
975,tt1194173,276572938, Scott Glenn
1012,tt1707386,441809770,Hugh Jackman
978,tt1045658,205738714,Bradley Cooper
982,tt1232829,201585328, Brie Larson
1064,tt2091473,8138788, John Krasinski
1064,tt2091473,8138788,Matt Damon
1056,tt1234719,44806783, Jeffrey Dean Morgan
1034,tt1430626,118338361,Hugh Grant
1073,tt1047540,119772232, Bailee Madison
1047,tt1430615,24719215, Dermot Mulroney
1076,tt1433822,9627492,Ashley Greene
1044,tt1615065,47000000, Aaron Taylor-Johnson
1050,tt1714203,8493728,Danielle Panabaker
985,tt1637725,549368315, Joel McHale
1044,tt1615065,47000000, Salma Hayek
1024,tt1855199,48126384, David Harbour
1024,tt1855199,48126384, Michael PeÃ±a
1019,tt1646987,301000000, Ralph Fiennes
1021,tt1706593,145000000, Alex Russell
1066,tt1566501,9622846, RubÃ©n Blades
989,tt1981677,115350426, Anna Camp
1033,tt1656186,2106557, Sami Gayle
1014,tt0401729,284139100,Taylor Kitsch
1068,tt1663143,11417362,Victoria Justice
1015,tt1276104,47042000, Noah Segan
1065,tt2023453,77112176, Rachael Harris
1027,tt1636826,100000000, Kirby Bliss Blanton
1017,tt1790885,132820716, Chris Pratt
1066,tt1566501,9622846,Eva Longoria
1032,tt1336608,59418613, Diego Boneta
1039,tt1655460,24159934, Lauren Ambrose
1053,tt1764234,37930465, Ray Liotta
1035,tt1560747,28258060, Laura Dern
1045,tt1568338,46221189,Sam Worthington
1035,tt1560747,28258060, Philip Seymour Hoffman
972,tt1345836,1081041287, Tom Hardy
990,tt1409024,624026776, Josh Brolin
1034,tt1430626,118338361, Jeremy Piven
1007,tt1374992,8106475,Kirsten Dunst
1073,tt1047540,119772232, Tom Everett Scott
987,tt1649419,180274123, Tom Holland
1058,tt1535438,114281051, Tommy Lee Jones
1023,tt0837562,358375603, Kevin James
976,tt0903624,1017003568, Martin Freeman
1031,tt1486192,29657751, Brendan Gleeson
1047,tt1430615,24719215,Drew Barrymore
1044,tt1615065,47000000, Benicio del Toro
1015,tt1276104,47042000,Joseph Gordon-Levitt
1004,tt1397514,355692760, Josh Hutcherson
1059,tt0763831,22044277, Clark Duke
976,tt0903624,1017003568,Ian McKellen
1011,tt1440129,303025485, Rihanna
1004,tt1397514,355692760, Kristin Davis
983,tt0454876,609016565, Irrfan Khan
1036,tt1195478,53909751, Alison Brie
1016,tt1673434,829000000, Taylor Lautner
1075,tt1925431,4636169, 50 Cent
1040,tt1596365,127730736, Sidney Johnston
1079,tt1876451,24637469,Whitney Houston
1016,tt1673434,829000000,Kristen Stewart
1053,tt1764234,37930465, James Gandolfini
1055,tt1764183,35485056,Richard Gere
1062,tt1441951,59520298, Billy Connolly
1015,tt1276104,47042000, Paul Dano
1017,tt1790885,132820716,Jessica Chastain
1070,tt1840417,13231461, Olivia Wilde
1029,tt1277953,746921274, Chris Rock
1000,tt1915581,167221571, Olivia Munn
1031,tt1486192,29657751, Luke Evans
1030,tt1212450,53676580, Mia Wasikowska
993,tt1371111,130482868, Jim Sturgess
980,tt1217209,538983207, Emma Thompson
1079,tt1876451,24637469, Derek Luke
997,tt1659337,33400000, Nina Dobrev
1033,tt1656186,2106557, Danny Huston
1047,tt1430615,24719215, John Krasinski
1076,tt1433822,9627492, Julianna Guill
1027,tt1636826,100000000, Thomas Mann
1052,tt0938330,52302796, Kit Harington
988,tt1772341,471222889, Jamie Elman
1036,tt1195478,53909751,Emily Blunt
1074,tt1621045,96070507,Michael Ealy
1002,tt1446192,306941670, Jude Law
1059,tt0763831,22044277,Eddie Murphy
1070,tt1840417,13231461,Bradley Cooper
976,tt0903624,1017003568, Andy Serkis
1055,tt1764183,35485056, Susan Sarandon
1080,tt2215719,32726956, Shannon Woodward
1072,tt0337692,8784318, Tom Sturridge
985,tt1637725,549368315, Giovanni Ribisi
1062,tt1441951,59520298, Pauline Collins
1050,tt1714203,8493728, Matt Bush
1041,tt1142977,81491068, Martin Landau
1022,tt1591479,81272766, Nestor Serrano
971,tt1496025,132400000, Theo James
1053,tt1764234,37930465, Ben Mendelsohn
1019,tt1646987,301000000, Liam Neeson
1058,tt1535438,114281051, Jean Smart
1067,tt0485985,50365377, Terrence Howard
1009,tt1748122,68263166, Jared Gilman
1061,tt1598828,36893721, Sherri Shepherd
1033,tt1656186,2106557, Malin Ã…kerman
970,tt0848228,1519557910, Scarlett Johansson
1010,tt1343727,41037742, Wood Harris
1045,tt1568338,46221189, Edward Burns
1035,tt1560747,28258060, Amy Adams
1075,tt1925431,4636169, Rosario Dawson
970,tt0848228,1519557910,Robert Downey Jr.
1005,tt1656190,40346186, Robert John Burke
982,tt1232829,201585328, Ellie Kemper
1075,tt1925431,4636169,Bruce Willis
1043,tt1599348,208076205, Vera Farmiga
1008,tt1482459,348840316, Danny DeVito
977,tt1446714,403170142, Michael Fassbender
1065,tt2023453,77112176, Steve Zahn
1024,tt1855199,48126384, Natalie Martinez
1043,tt1599348,208076205, Ryan Reynolds
1005,tt1656190,40346186, Catherine Chan
1078,tt1855325,240159255, Li Bingbing
1001,tt1259521,66486080,Kristen Connolly
992,tt1386703,198802074,Colin Farrell
1006,tt1611224,112265139, Dominic Cooper
973,tt1853728,425368238, Leonardo DiCaprio
983,tt0454876,609016565, Ayush Tandon
989,tt1981677,115350426, Skylar Astin
1057,tt0383010,54819301, Chris Diamantopoulos
1022,tt1591479,81272766, Emilio Rivera
1072,tt0337692,8784318, Garrett Hedlund
991,tt1392170,691210692, Elizabeth Banks
1026,tt1645170,179379533, Megan Fox
1039,tt1655460,24159934, Jennifer Aniston
1003,tt1606389,196114570, Sam Neill
984,tt1667889,877244782, Ray Romano
1055,tt1764183,35485056, Brit Marling
981,tt1735898,396600000, Ian McShane
1021,tt1706593,145000000, Michael Kelly
1023,tt0837562,358375603, David Spade
975,tt1194173,276572938, Rachel Weisz
1035,tt1560747,28258060,Joaquin Phoenix
1039,tt1655460,24159934,Paul Rudd
996,tt1077368,245527149,Johnny Depp
1066,tt1566501,9622846, Oscar Isaac
1009,tt1748122,68263166, Kara Hayward
990,tt1409024,624026776,Will Smith
993,tt1371111,130482868,Tom Hanks
1064,tt2091473,8138788, Lucas Black
1048,tt1433811,3428048, Hope Davis
1020,tt1800741,140470746,Kathryn McCormick
1043,tt1599348,208076205,Denzel Washington
973,tt1853728,425368238, Christoph Waltz
991,tt1392170,691210692, Liam Hemsworth
1009,tt1748122,68263166,Bruce Willis
1068,tt1663143,11417362, Jane Levy
1051,tt0431021,85446075, Natasha Calis
1000,tt1915581,167221571, Cody Horn
1025,tt1586265,79700000,Cameron Diaz
1003,tt1606389,196114570, Scott Speedman
1056,tt1234719,44806783,Chris Hemsworth
1050,tt1714203,8493728, Jean-Luc Bilodeau
1054,tt1366365,16863583, VerÃ³nica Echegui
985,tt1637725,549368315,Mark Wahlberg
1074,tt1621045,96070507, Meagan Good
1070,tt1840417,13231461, Dennis Quaid
1000,tt1915581,167221571, Matthew McConaughey
995,tt1397280,376141306, Rade Serbedzija
1008,tt1482459,348840316, Taylor Swift
1011,tt1440129,303025485, Alexander SkarsgÃ¥rd
995,tt1397280,376141306, Famke Janssen
984,tt1667889,877244782, Chris Wedge
1079,tt1876451,24637469, Cee Lo Green
1028,tt1524137,63100000, Ben Foster
1017,tt1790885,132820716, Jason Clarke
1012,tt1707386,441809770, Sacha Baron Cohen
1067,tt0485985,50365377, David Oyelowo
1032,tt1336608,59418613,Tom Cruise
1003,tt1606389,196114570, Jessica Lange
1071,tt2109184,142817992, Sprague Grayden
971,tt1496025,132400000,Kate Beckinsale
1048,tt1433811,3428048, Frank Grillo
1039,tt1655460,24159934, Malin Ã…kerman
1014,tt0401729,284139100, Willem Dafoe
988,tt1772341,471222889,John C. Reilly
1011,tt1440129,303025485,Taylor Kitsch
974,tt1074638,1108561013, Judi Dench
977,tt1446714,403170142,Noomi Rapace
1032,tt1336608,59418613, Bryan Cranston
1045,tt1568338,46221189, Jamie Bell
982,tt1232829,201585328,Channing Tatum
988,tt1772341,471222889, Jack McBrayer
1036,tt1195478,53909751, Jason Segel
1069,tt1547234,31083599, WolÃ© Parks
1014,tt0401729,284139100, CiarÃ¡n Hinds
1080,tt2215719,32726956, Rachael Markarian
1020,tt1800741,140470746, Stephen Boss
1069,tt1547234,31083599, Jamie Chung
1035,tt1560747,28258060, Jesse Plemons
973,tt1853728,425368238, Samuel L. Jackson
983,tt0454876,609016565, Adil Hussain
1013,tt1667353,183018522,Julia Roberts
1014,tt0401729,284139100, Lynn Collins
976,tt0903624,1017003568, Richard Armitage
1005,tt1656190,40346186,Jason Statham
1044,tt1615065,47000000,Blake Lively
1001,tt1259521,66486080, Jesse Williams
1041,tt1142977,81491068, Martin Short
1008,tt1482459,348840316,Zac Efron
1008,tt1482459,348840316, Ed Helms
1036,tt1195478,53909751, Rhys Ifans
978,tt1045658,205738714, Chris Tucker
1054,tt1366365,16863583, Sigourney Weaver
1003,tt1606389,196114570, Channing Tatum
1011,tt1440129,303025485, Brooklyn Decker
1038,tt1592525,32204030, Joseph Gilgun
1038,tt1592525,32204030, Peter Stormare
1029,tt1277953,746921274, Frances McDormand
986,tt0790724,218340595, Richard Jenkins
1036,tt1195478,53909751, Chris Pratt
997,tt1659337,33400000, Ezra Miller
1018,tt1506999,33372606, Michael Fassbender
1028,tt1524137,63100000, Giovanni Ribisi
1037,tt1758830,88058786, Maude Apatow
1010,tt1343727,41037742, Jason Cope
1071,tt2109184,142817992, Kathryn Newton
970,tt0848228,1519557910, Chris Hemsworth
1042,tt1232200,58058367, Leighton Meester
1029,tt1277953,746921274, Sacha Baron Cohen
1049,tt1716777,12434778, Elizabeth Banks
984,tt1667889,877244782,John Leguizamo
1006,tt1611224,112265139,Benjamin Walker
1065,tt2023453,77112176,Devon Bostick
1062,tt1441951,59520298,Maggie Smith
1056,tt1234719,44806783, Josh Hutcherson
1063,tt1623288,107139399,Kodi Smit-McPhee
1055,tt1764183,35485056, Tim Roth
980,tt1217209,538983207, Kevin McKidd
1077,tt1480656,6063556, Paul Giamatti
1004,tt1397514,355692760, Vanessa Hudgens
999,tt1605630,234989584, Chris Klein
1062,tt1441951,59520298, Michael Gambon
1052,tt0938330,52302796,Adelaide Clemens
1071,tt2109184,142817992,Katie Featherston
1013,tt1667353,183018522, Armie Hammer
986,tt0790724,218340595, Rosamund Pike
1028,tt1524137,63100000,Mark Wahlberg
975,tt1194173,276572938, Stacy Keach
976,tt0903624,1017003568, Cate Blanchett
1078,tt1855325,240159255, Sienna Guillory
1065,tt2023453,77112176, Peyton List
1023,tt0837562,358375603, Steve Buscemi
1072,tt0337692,8784318,Kristen Stewart
995,tt1397280,376141306, Maggie Grace
1005,tt1656190,40346186, James Hong
1073,tt1047540,119772232, Marisa Tomei
998,tt1024648,232324128, John Goodman
974,tt1074638,1108561013,Daniel Craig
1015,tt1276104,47042000, Bruce Willis
1038,tt1592525,32204030, Lennie James
999,tt1605630,234989584, Thomas Ian Nicholas
997,tt1659337,33400000, Paul Rudd
1030,tt1212450,53676580, Jessica Chastain
1063,tt1623288,107139399, Anna Kendrick
990,tt1409024,624026776, Tommy Lee Jones
1002,tt1446192,306941670, Alec Baldwin
1070,tt1840417,13231461, Zoe Saldana
1004,tt1397514,355692760, Luis GuzmÃ¡n
1059,tt0763831,22044277, Kerry Washington
971,tt1496025,132400000, India Eisley
1064,tt2091473,8138788, Rosemarie DeWitt
1020,tt1800741,140470746, Megan Boone
1060,tt1712170,30353232, Matthew Fox
1052,tt0938330,52302796, Carrie-Anne Moss
979,tt0948470,752215857, Emma Stone
984,tt1667889,877244782, Denis Leary
1016,tt1673434,829000000, Robert Pattinson
997,tt1659337,33400000, Emma Watson
1011,tt1440129,303025485, Tadanobu Asano
1069,tt1547234,31083599, Michael Shannon
996,tt1077368,245527149, Jonny Lee Miller
971,tt1496025,132400000, Stephen Rea
1041,tt1142977,81491068, Catherine O'Hara
1047,tt1430615,24719215, Vinessa Shaw
977,tt1446714,403170142, Idris Elba
997,tt1659337,33400000,Logan Lerman
1075,tt1925431,4636169, Vincent D'Onofrio
1071,tt2109184,142817992, Brady Allen
996,tt1077368,245527149, Jackie Earle Haley
1001,tt1259521,66486080, Anna Hutchison
987,tt1649419,180274123, Oaklee Pendergast
1027,tt1636826,100000000,Oliver Cooper
1010,tt1343727,41037742, Lena Headey
1031,tt1486192,29657751, Kevin McNally
1063,tt1623288,107139399, Jodelle Ferland
1021,tt1706593,145000000,Dane DeHaan
1007,tt1374992,8106475, James Kidnie
1054,tt1366365,16863583, Bruce Willis
1009,tt1748122,68263166, Bill Murray
1073,tt1047540,119772232,Billy Crystal
1076,tt1433822,9627492, Sebastian Stan
985,tt1637725,549368315, Seth MacFarlane
1037,tt1758830,88058786, Leslie Mann
984,tt1667889,877244782, Seann William Scott
1041,tt1142977,81491068,Charlie Tahan
1007,tt1374992,8106475, Jim Sturgess
1063,tt1623288,107139399, Casey Affleck
1046,tt1931533,19422261, Abbie Cornish
999,tt1605630,234989584, Alyson Hannigan
986,tt0790724,218340595, David Oyelowo
990,tt1409024,624026776, Emma Thompson
1002,tt1446192,306941670,Chris Pine
991,tt1392170,691210692, Josh Hutcherson
1068,tt1663143,11417362, Chelsea Handler
988,tt1772341,471222889, Sarah Silverman
1068,tt1663143,11417362, Jackson Nicoll
1049,tt1716777,12434778, Olivia Wilde
1013,tt1667353,183018522, Martin Klebba
1040,tt1596365,127730736, Mary Stockley
1032,tt1336608,59418613, Julianne Hough
1048,tt1433811,3428048, Michael Nyqvist
1034,tt1430626,118338361, Brendan Gleeson
1067,tt0485985,50365377, Daniela Ruah
1027,tt1636826,100000000, Jonathan Daniel Brown
978,tt1045658,205738714, Robert De Niro
1021,tt1706593,145000000, Michael B. Jordan
1028,tt1524137,63100000, J.K. Simmons
1061,tt1598828,36893721, Debbie Reynolds
1080,tt2215719,32726956, Mia Moretti
972,tt1345836,1081041287, Anne Hathaway
1000,tt1915581,167221571, Alex Pettyfer
979,tt0948470,752215857, Rhys Ifans
999,tt1605630,234989584, Seann William Scott
1056,tt1234719,44806783, Isabel Lucas
987,tt1649419,180274123, Samuel Joslin
1060,tt1712170,30353232, Rachel Nichols
1037,tt1758830,88058786, Jason Segel
1002,tt1446192,306941670, Isla Fisher
1048,tt1433811,3428048, Paula Patton
1052,tt0938330,52302796, Sean Bean
1072,tt0337692,8784318, Kirsten Dunst
994,tt1764651,312573423,Sylvester Stallone
1066,tt1566501,9622846, Andy GarcÃ­a
1026,tt1645170,179379533, Anna Faris
1050,tt1714203,8493728, David Koechner
1013,tt1667353,183018522, Nathan Lane
982,tt1232829,201585328, Jonah Hill
978,tt1045658,205738714, Jacki Weaver
1045,tt1568338,46221189, Ed Harris
992,tt1386703,198802074, Bill Nighy
1033,tt1656186,2106557,Nicolas Cage
