Index,imdb_id,revenue,cast
1040,tt1596365,127730736,"Daniel Radcliffe,  CiarÃ¡n Hinds,  Alisa Khazanova,  Sidney Johnston,  Mary Stockley"
1041,tt1142977,81491068," Winona Ryder,  Martin Landau,  Martin Short,  Catherine O'Hara, Charlie Tahan"
1042,tt1232200,58058367," Andy Samberg, Adam Sandler,  Eva Amurri Martino,  Susan Sarandon,  Leighton Meester"
1043,tt1599348,208076205," Brendan Gleeson,  Joel Kinnaman,  Vera Farmiga,  Ryan Reynolds, Denzel Washington"
1044,tt1615065,47000000," Taylor Kitsch,  Aaron Taylor-Johnson,  Salma Hayek,  Benicio del Toro, Blake Lively"
1045,tt1568338,46221189," Elizabeth Banks, Sam Worthington,  Edward Burns,  Jamie Bell,  Ed Harris"
1046,tt1931533,19422261," Woody Harrelson,  Christopher Walken, Colin Farrell,  Sam Rockwell,  Abbie Cornish"
1047,tt1430615,24719215," Kristen Bell,  Dermot Mulroney, Drew Barrymore,  John Krasinski,  Vinessa Shaw"
1048,tt1433811,3428048,"Jason Bateman,  Hope Davis,  Frank Grillo,  Michael Nyqvist,  Paula Patton"
1049,tt1716777,12434778,"Chris Pine,  Mark Duplass,  Michelle Pfeiffer,  Elizabeth Banks,  Olivia Wilde"
1050,tt1714203,8493728," Katrina Bowden, Danielle Panabaker,  Matt Bush,  Jean-Luc Bilodeau,  David Koechner"
1051,tt0431021,85446075," Madison Davenport,  Rob LaBelle, Jeffrey Dean Morgan,  Kyra Sedgwick,  Natasha Calis"
1052,tt0938330,52302796," Radha Mitchell,  Kit Harington, Adelaide Clemens,  Carrie-Anne Moss,  Sean Bean"
1053,tt1764234,37930465,"Brad Pitt,  Scoot McNairy,  Ray Liotta,  James Gandolfini,  Ben Mendelsohn"
1054,tt1366365,16863583," Caroline Goodall, Henry Cavill,  VerÃ³nica Echegui,  Sigourney Weaver,  Bruce Willis"
1055,tt1764183,35485056," Monica Raymund, Richard Gere,  Susan Sarandon,  Brit Marling,  Tim Roth"
1056,tt1234719,44806783," Adrianne Palicki,  Jeffrey Dean Morgan, Chris Hemsworth,  Josh Hutcherson,  Isabel Lucas"
1057,tt0383010,54819301," SofÃ­a Vergara, Sean Hayes,  Will Sasso,  Jane Lynch,  Chris Diamantopoulos"
1058,tt1535438,114281051,"Meryl Streep,  Steve Carell,  Marin Ireland,  Tommy Lee Jones,  Jean Smart"
1059,tt0763831,22044277," Allison Janney,  Cliff Curtis,  Clark Duke, Eddie Murphy,  Kerry Washington"
1060,tt1712170,30353232,"Tyler Perry,  Giancarlo Esposito,  Jean Reno,  Matthew Fox,  Rachel Nichols"
1061,tt1598828,36893721," John Leguizamo, Katherine Heigl,  Patrick Fischler,  Sherri Shepherd,  Debbie Reynolds"
1062,tt1441951,59520298," Tom Courtenay,  Billy Connolly,  Pauline Collins, Maggie Smith,  Michael Gambon"
1063,tt1623288,107139399," Tucker Albrizzi, Kodi Smit-McPhee,  Anna Kendrick,  Jodelle Ferland,  Casey Affleck"
1064,tt2091473,8138788," Frances McDormand,  John Krasinski, Matt Damon,  Lucas Black,  Rosemarie DeWitt"
1065,tt2023453,77112176," Zachary Gordon,  Rachael Harris,  Steve Zahn, Devon Bostick,  Peyton List"
1066,tt1566501,9622846," Peter O'Toole,  RubÃ©n Blades, Eva Longoria,  Oscar Isaac,  Andy GarcÃ­a"
1067,tt0485985,50365377,"Bryan Cranston,  Cuba Gooding Jr.,  Terrence Howard,  David Oyelowo,  Daniela Ruah"
1068,tt1663143,11417362," Josh Pence, Victoria Justice,  Jane Levy,  Chelsea Handler,  Jackson Nicoll"
1069,tt1547234,31083599," Dania Ramirez, Joseph Gordon-Levitt,  WolÃ© Parks,  Jamie Chung,  Michael Shannon"
1070,tt1840417,13231461," Jeremy Irons,  Olivia Wilde, Bradley Cooper,  Dennis Quaid,  Zoe Saldana"
1071,tt2109184,142817992," Matt Shively,  Sprague Grayden,  Kathryn Newton, Katie Featherston,  Brady Allen"
1072,tt0337692,8784318," Sam Riley,  Tom Sturridge,  Garrett Hedlund, Kristen Stewart,  Kirsten Dunst"
1073,tt1047540,119772232," Bette Midler,  Bailee Madison,  Tom Everett Scott,  Marisa Tomei, Billy Crystal"
1074,tt1621045,96070507," Jerry Ferrara,  Kevin Hart,  Regina Hall, Michael Ealy,  Meagan Good"
1075,tt1925431,4636169," Josh Duhamel,  50 Cent,  Rosario Dawson, Bruce Willis,  Vincent D'Onofrio"
1076,tt1433822,9627492," Tom Felton,  Luke Pasqualino, Ashley Greene,  Julianna Guill,  Sebastian Stan"
1077,tt1480656,6063556," Samantha Morton, Robert Pattinson,  Juliette Binoche,  Sarah Gadon,  Paul Giamatti"
1078,tt1855325,240159255," Aryana Engineer, Milla Jovovich,  Michelle Rodriguez,  Li Bingbing,  Sienna Guillory"
1079,tt1876451,24637469," Carmen Ejogo,  Mike Epps, Whitney Houston,  Derek Luke,  Cee Lo Green"
1080,tt2215719,32726956,"Katy Perry,  Russell Brand,  Shannon Woodward,  Rachael Markarian,  Mia Moretti"
