city,ranking,rating,reviews_number,cuisine_style
Amsterdam,67.0,4.5,838.0," Vegan Options,  European,  Vegetarian Friendly, Dutch,  International"
Amsterdam,68.0,4.5,510.0,"Dutch,  European,  Vegetarian Friendly"
Amsterdam,71.0,4.5,416.0," Vegan Options,  Indonesian, Asian,  Vegetarian Friendly"
Amsterdam,73.0,4.5,748.0,"American,  Bar"
Amsterdam,76.0,4.5,425.0,"Dutch,  Vegan Options,  Vegetarian Friendly,  European,  International"
Amsterdam,79.0,4.5,1313.0,"Belgian,  Vegetarian Friendly,  Dutch,  Fast Food,  Vegan Options"
Amsterdam,81.0,4.5,681.0,"Italian,  Gluten Free Options,  Vegan Options,  European,  Pizza"
Amsterdam,87.0,4.5,377.0," Gluten Free Options,  Pizza,  Italian,  Seafood, Steakhouse,  Vegetarian Friendly"
Amsterdam,91.0,4.5,888.0," Grill, American,  Barbecue,  European,  Gluten Free Options"
Amsterdam,94.0,4.5,1480.0,"Asian,  Seafood,  Fast Food,  Turkish,  Sushi,  Korean,  Spanish,  Vegan Options,  Vietnamese,  European,  Dutch,  Mediterranean,  Gluten Free Options,  Street Food,  French,  American,  Indian"
Amsterdam,96.0,4.5,496.0," European,  Vegetarian Friendly,  Dutch, French,  Steakhouse"
Amsterdam,100.0,4.5,563.0,"Dutch,  Gluten Free Options,  International,  European,  Seafood,  Vegetarian Friendly"
Amsterdam,101.0,4.5,696.0," British,  Bar,  Pub,  Vegetarian Friendly,  European, Irish"
Amsterdam,102.0,4.5,475.0," European,  Bar, Dutch,  Central European,  Gluten Free Options,  Vegan Options"
Amsterdam,104.0,4.5,1056.0," Indonesian, Asian,  Vegetarian Friendly"
Amsterdam,107.0,4.5,409.0,"Bar,  European,  Vegetarian Friendly,  American"
Amsterdam,108.0,4.5,761.0," Mediterranean,  Vegan Options,  Pizza, Italian,  Vegetarian Friendly"
Amsterdam,111.0,4.5,302.0,"Pub,  Bar,  European,  German,  Gluten Free Options"
Amsterdam,115.0,4.5,388.0," Cafe,  Gluten Free Options, French"
Amsterdam,117.0,4.5,1307.0," Italian,  European, Mediterranean,  Vegetarian Friendly"
Amsterdam,119.0,4.5,1160.0,"Steakhouse,  Grill"
Amsterdam,125.0,4.5,1998.0," Gluten Free Options, Fast Food,  Vegetarian Friendly,  Asian,  Vegan Options"
Amsterdam,130.0,4.5,272.0,Pub
Amsterdam,134.0,4.5,508.0," Vegan Options,  European,  Gluten Free Options,  Vegetarian Friendly,  Bar"
Amsterdam,135.0,4.5,366.0," European,  Vegan Options,  Gluten Free Options, Dutch,  Vegetarian Friendly"
Amsterdam,139.0,4.5,448.0," Vegan Options, Italian,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,141.0,4.5,385.0," Vegetarian Friendly,  European, Italian,  Vegan Options"
Amsterdam,142.0,5.0,136.0," Central European, French,  Swiss"
Amsterdam,146.0,4.5,230.0," Vegetarian Friendly,  Vegan Options, Italian"
Amsterdam,147.0,5.0,81.0,"Dutch,  European,  Vegetarian Friendly,  Vegan Options"
Amsterdam,148.0,4.0,3595.0," Central European, Dutch,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options,  European,  International"
Amsterdam,149.0,4.5,1030.0,"German,  Scandinavian"
Amsterdam,153.0,4.0,809.0," Vegetarian Friendly,  Central European,  European, Dutch,  Swiss"
Amsterdam,156.0,4.5,482.0," Vegetarian Friendly, Steakhouse,  South American,  Argentinean,  European,  Latin,  Barbecue"
Amsterdam,162.0,4.0,544.0," European,  Gluten Free Options,  Vegetarian Friendly,  Bar, Dutch"
Amsterdam,163.0,4.5,435.0,"Dutch,  Bar,  Cafe,  Pub,  Vegetarian Friendly"
Amsterdam,165.0,4.0,1340.0,"Dutch,  Vegan Options,  Gluten Free Options,  European"
Amsterdam,169.0,4.5,226.0," Vegan Options, European,  Soups,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,171.0,4.0,540.0," Vegan Options, European,  Vegetarian Friendly,  Gluten Free Options,  International"
Amsterdam,175.0,4.5,328.0,"Dutch,  Vegetarian Friendly,  Fast Food,  Vegan Options"
Amsterdam,176.0,4.5,498.0,unknown
Amsterdam,178.0,4.0,284.0," Gluten Free Options,  Vegan Options, European"
Amsterdam,180.0,4.5,354.0," Vegetarian Friendly, Dutch,  Bar"
Amsterdam,181.0,5.0,72.0,"Lebanese,  Vegan Options,  Fast Food,  Vegetarian Friendly,  Middle Eastern"
Amsterdam,184.0,5.0,220.0," Vegetarian Friendly,  Dutch,  Gluten Free Options,  European, French"
Amsterdam,186.0,4.0,724.0," Gluten Free Options,  Dutch,  European,  Vegan Options,  Vegetarian Friendly,  Mediterranean"
Amsterdam,188.0,4.5,400.0," Vegetarian Friendly,  Bar, Dutch,  Pub"
Amsterdam,189.0,4.0,583.0," Vegetarian Friendly,  Gluten Free Options, Japanese"
Amsterdam,197.0,4.0,847.0," Grill, Dutch,  European,  Bar"
Amsterdam,198.0,4.0,377.0," British,  European,  Vegetarian Friendly,  Gastropub,  Pub"
Amsterdam,199.0,4.5,365.0," Vegetarian Friendly,  European, Mediterranean"
Amsterdam,200.0,4.5,111.0," Halal,  Arabic, Mediterranean,  Middle Eastern,  Gluten Free Options"
Amsterdam,201.0,4.0,814.0," Vegetarian Friendly,  Vegan Options,  Spanish, Italian,  Mediterranean,  European"
Amsterdam,202.0,4.0,687.0," European, Cafe,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,203.0,4.0,1222.0,"Dutch,  Vegetarian Friendly,  Vegan Options"
Amsterdam,212.0,4.5,343.0," Central European,  Vegan Options,  Gluten Free Options,  International,  European"
Amsterdam,217.0,4.0,582.0," Vegetarian Friendly, Irish,  Bar,  European,  Pub"
Amsterdam,219.0,4.0,403.0," Gluten Free Options,  European, Steakhouse,  Vegetarian Friendly,  Grill"
Amsterdam,223.0,4.0,1046.0,"Italian,  European,  Mediterranean,  Vegan Options"
Amsterdam,224.0,4.0,402.0," Gluten Free Options,  Thai,  Vegetarian Friendly, Chinese,  Japanese,  Sushi,  Asian"
Amsterdam,225.0,4.0,552.0," Vegan Options, Asian,  Gluten Free Options,  Indonesian,  Vegetarian Friendly"
Amsterdam,226.0,4.5,101.0," Seafood, Dutch,  European"
Amsterdam,228.0,4.5,201.0," Gastropub,  Cafe,  Bar,  European,  Vegetarian Friendly, Dutch"
Amsterdam,229.0,4.5,97.0," Grill,  Barbecue,  Argentinean, Steakhouse,  Vegetarian Friendly"
Amsterdam,230.0,4.0,818.0,"Asian,  Vegetarian Friendly,  Indonesian"
Amsterdam,232.0,4.5,200.0," European,  Vegetarian Friendly, Mediterranean"
Amsterdam,238.0,4.5,346.0," Bar,  Vegetarian Friendly,  Gluten Free Options,  International, Dutch"
Amsterdam,244.0,4.0,542.0,"Dutch,  Vegan Options,  European,  Vegetarian Friendly"
Amsterdam,248.0,4.0,650.0," Vegetarian Friendly,  Fast Food"
Amsterdam,249.0,4.5,202.0," Gluten Free Options,  Vegan Options,  Mediterranean,  Vegetarian Friendly, Italian"
Amsterdam,250.0,4.0,827.0," Bar,  Gluten Free Options,  Dutch, Steakhouse,  Central European"
Amsterdam,251.0,4.0,1074.0,"Asian,  Vegan Options,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,254.0,4.5,183.0," Vegetarian Friendly,  European"
Amsterdam,257.0,4.0,399.0," Vegan Options,  Spanish,  Vegetarian Friendly, Italian,  European,  Gluten Free Options"
Amsterdam,259.0,4.5,342.0,"Mediterranean,  Gluten Free Options,  Vegan Options,  Spanish"
Amsterdam,263.0,4.5,255.0," Barbecue,  Middle Eastern,  Vegan Options,  Vegetarian Friendly,  Halal, Mediterranean,  Gluten Free Options,  Turkish"
Amsterdam,264.0,4.0,349.0,"Dutch,  Pub,  European,  Vegetarian Friendly,  Bar"
Amsterdam,265.0,4.0,796.0," European,  Vegetarian Friendly,  Delicatessen,  Dutch, French,  Gluten Free Options"
Amsterdam,267.0,4.0,6777.0,"Barbecue,  Vegetarian Friendly,  Gluten Free Options,  American,  Vegan Options"
Amsterdam,270.0,4.5,389.0," Dutch,  Vegetarian Friendly,  Fusion,  Gluten Free Options, French"
Amsterdam,273.0,4.0,392.0,"Dutch,  Central European,  Bar,  Vegetarian Friendly"
Amsterdam,280.0,4.0,349.0," Bar, Dutch,  Vegetarian Friendly,  European,  Pub,  Gluten Free Options"
Amsterdam,284.0,4.5,310.0,"European,  Vegan Options,  Vegetarian Friendly"
Amsterdam,286.0,4.5,206.0," Vegetarian Friendly,  Vegan Options,  Vietnamese,  Soups"
Amsterdam,291.0,4.5,187.0," European,  Central European,  Swiss, Dutch"
Amsterdam,297.0,4.0,339.0,"Dutch,  European,  Pub,  Vegetarian Friendly"
Amsterdam,300.0,4.0,1103.0," Vegetarian Friendly,  Asian,  Gluten Free Options, Chinese,  Vegan Options"
Amsterdam,304.0,4.5,273.0," Dutch,  European, Cafe,  Gluten Free Options,  Vegan Options,  Vegetarian Friendly"
Amsterdam,309.0,4.5,241.0,"Bar,  International,  Vegetarian Friendly,  Pub,  European"
Amsterdam,312.0,4.0,279.0," Chinese,  Vegetarian Friendly, International,  Gluten Free Options"
Amsterdam,313.0,4.5,124.0,"European,  Vegan Options"
Amsterdam,316.0,4.5,183.0,"Dutch,  Vegetarian Friendly,  Vegan Options,  European,  Gluten Free Options"
Amsterdam,317.0,5.0,39.0," European,  Spanish,  Bar, Mediterranean,  Vegetarian Friendly"
Amsterdam,319.0,5.0,39.0," Asian,  Vegetarian Friendly"
Amsterdam,326.0,4.0,270.0," International, Steakhouse,  Dutch"
Amsterdam,331.0,4.5,318.0,"Dutch,  Gluten Free Options,  Vegetarian Friendly,  European"
Amsterdam,336.0,4.5,243.0," International,  Delicatessen, European,  Wine Bar"
Amsterdam,340.0,4.5,243.0," European,  Pizza, Italian"
Amsterdam,345.0,4.5,244.0," Pub, American,  European,  Vegetarian Friendly,  Bar"
Amsterdam,347.0,4.5,291.0," Central European,  Gluten Free Options,  Vegetarian Friendly,  European"
Amsterdam,352.0,4.5,237.0,"Steakhouse,  South American"
Amsterdam,358.0,4.0,444.0," Vegan Options,  Cafe,  International,  Gluten Free Options, Dutch,  Vegetarian Friendly"
Amsterdam,359.0,4.0,537.0," European, Dutch"
Amsterdam,362.0,4.5,296.0," Bar,  European,  Vegetarian Friendly,  Belgian"
Amsterdam,364.0,4.0,337.0," Grill,  European, Dutch,  Vegetarian Friendly"
Amsterdam,368.0,4.5,111.0," Wine Bar, European"
Amsterdam,371.0,4.0,242.0," Vegetarian Friendly, Bar,  Gluten Free Options,  European"
Amsterdam,372.0,4.5,86.0," Vegetarian Friendly,  European,  Pizza,  Vegan Options,  Mediterranean"
Amsterdam,374.0,4.5,124.0," Gluten Free Options,  Vegan Options,  International,  Dutch,  European, American,  Bar,  Pub"
Amsterdam,375.0,4.5,197.0," European,  Vegan Options, French,  Vegetarian Friendly,  Gluten Free Options"
Amsterdam,377.0,4.0,455.0," Grill,  Bar"
Amsterdam,378.0,4.5,56.0," Vegan Options,  Grill, Mediterranean,  Gluten Free Options,  Greek,  European,  Vegetarian Friendly"
Amsterdam,382.0,4.5,55.0," Vegetarian Friendly,  European, Dutch"
Amsterdam,383.0,4.0,845.0," Vegan Options, Seafood,  Chinese,  Vegetarian Friendly,  Asian"
Amsterdam,386.0,4.5,176.0," Gluten Free Options, Vegetarian Friendly"
Amsterdam,389.0,4.5,301.0," European,  Gluten Free Options"
Amsterdam,392.0,4.5,224.0," Vegetarian Friendly,  Bar,  Pub,  Cafe"
Amsterdam,399.0,4.0,341.0," Spanish, Mediterranean,  European"
Amsterdam,402.0,4.5,204.0," International,  European"
Amsterdam,403.0,4.0,342.0,"Italian,  French,  Bar,  Cafe,  Vegetarian Friendly,  Gluten Free Options,  Contemporary"
Amsterdam,406.0,4.5,200.0," Bar, Dutch,  Vegetarian Friendly,  Pub,  European"
Amsterdam,409.0,4.5,135.0," Fast Food, Dutch"
Amsterdam,411.0,4.5,80.0," Bar,  European, International"
Amsterdam,414.0,4.0,230.0," European,  Bar,  Cafe,  Vegetarian Friendly,  Vegan Options, Dutch"
Amsterdam,417.0,4.5,446.0," Vegetarian Friendly,  European,  Bar,  Gluten Free Options"
Amsterdam,425.0,4.0,420.0," Asian,  Vegetarian Friendly, Indian,  Vegan Options,  Gluten Free Options"
Amsterdam,426.0,4.0,479.0," French,  Gluten Free Options,  Contemporary,  Vegan Options,  Vegetarian Friendly, Bar,  Central European"
Amsterdam,435.0,4.5,138.0," Gluten Free Options,  Vegan Options,  Vegetarian Friendly"
Amsterdam,438.0,4.0,381.0," Vegetarian Friendly,  Gluten Free Options, European"
Amsterdam,439.0,4.0,383.0,"Steakhouse,  European"
Amsterdam,441.0,3.5,732.0," European,  Gluten Free Options, Dutch,  International"
Amsterdam,444.0,4.5,102.0," Vegetarian Friendly,  Vegan Options,  European,  Mediterranean"
Amsterdam,445.0,4.0,261.0," Mediterranean,  Pizza, Italian,  Vegetarian Friendly,  European"
Amsterdam,446.0,4.5,401.0," Asian,  Vegetarian Friendly, Indian"
Amsterdam,449.0,4.5,81.0," European,  Vegan Options, Healthy,  Soups"
Amsterdam,454.0,4.0,552.0,Dutch
Amsterdam,459.0,4.5,220.0,"Seafood,  European,  Mediterranean"
Amsterdam,460.0,5.0,37.0," Vegetarian Friendly, African,  Gluten Free Options,  Vegan Options,  Ethiopian"
Amsterdam,463.0,4.5,143.0," Gluten Free Options,  International, Dutch,  Cafe,  Bar,  European"
Amsterdam,464.0,4.0,281.0," Cafe,  Vegetarian Friendly,  European"
Amsterdam,465.0,4.5,84.0," Pizza,  Mediterranean,  Vegetarian Friendly,  Vegan Options"
Amsterdam,468.0,4.5,122.0," European,  Brew Pub,  Vegetarian Friendly,  Gluten Free Options,  Bar"
Amsterdam,472.0,5.0,30.0," Bar,  British,  Pub,  Vegetarian Friendly, European,  Dutch,  Vegan Options"
Amsterdam,480.0,4.0,211.0," European,  Gluten Free Options,  Central European,  Cafe,  Bar"
Amsterdam,481.0,4.5,119.0,"Dutch,  Vegetarian Friendly,  European"
Amsterdam,488.0,4.0,379.0," Asian,  Vegan Options,  Vegetarian Friendly, Indian,  Gluten Free Options"
Amsterdam,493.0,4.0,153.0," European,  Gluten Free Options, Dutch,  Vegetarian Friendly"
Amsterdam,495.0,4.5,118.0," Argentinean,  Grill,  Latin, Steakhouse"
Amsterdam,497.0,4.5,120.0,"Barbecue,  European,  Gluten Free Options"
Amsterdam,502.0,4.5,129.0," Bar,  European,  Cafe,  Pub,  Vegetarian Friendly, Dutch"
Amsterdam,506.0,4.5,59.0,"Italian,  Mediterranean,  Vegetarian Friendly,  Pizza,  Gluten Free Options,  European"
Amsterdam,509.0,4.5,153.0," Gluten Free Options,  European"
Amsterdam,510.0,4.0,250.0," European, Dutch,  Vegetarian Friendly,  Vegan Options"
Amsterdam,517.0,4.0,164.0," Vegan Options,  Gluten Free Options, Indonesian,  Tibetan"
Amsterdam,525.0,4.5,137.0," Vegetarian Friendly,  Vegan Options"
Amsterdam,529.0,4.5,105.0," Vegan Options, Asian,  Indonesian,  Vegetarian Friendly"
Amsterdam,533.0,4.0,147.0,"Dutch,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options,  European"
Amsterdam,535.0,4.0,240.0,American
Amsterdam,546.0,4.5,180.0," Gluten Free Options,  Vegetarian Friendly, Dutch,  French"
Amsterdam,551.0,4.5,109.0," Vegetarian Friendly, French,  European,  Gluten Free Options"
Amsterdam,553.0,4.0,214.0," Vegetarian Friendly, Dutch,  European,  Gluten Free Options"
Amsterdam,554.0,4.0,263.0," Gluten Free Options,  European,  Vegetarian Friendly, French"
Amsterdam,555.0,4.5,192.0," Gluten Free Options,  European, French"
Amsterdam,558.0,4.0,438.0,"European,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options"
Amsterdam,561.0,4.0,217.0," Vegan Options,  Gluten Free Options, Indian,  Asian"
Amsterdam,562.0,4.5,120.0," Vegetarian Friendly,  Japanese,  Seafood,  Grill, Sushi"
Amsterdam,566.0,4.5,163.0," Vegetarian Friendly,  Central European,  French, European,  Gluten Free Options"
Amsterdam,575.0,4.0,262.0,"Singaporean,  Asian,  Vegan Options,  Gluten Free Options,  Vegetarian Friendly,  Malaysian"
Amsterdam,577.0,4.5,62.0," Vegetarian Friendly,  Vegan Options, Mexican"
Amsterdam,578.0,4.5,126.0," Middle Eastern, Fast Food"
Amsterdam,579.0,4.0,467.0," Gluten Free Options,  European,  International,  Vegetarian Friendly"
Amsterdam,580.0,4.0,118.0," Pizza,  Vegetarian Friendly,  Mediterranean,  Vegan Options,  European, Italian"
Amsterdam,581.0,4.0,186.0," Vegetarian Friendly, Asian,  Halal,  Indonesian"
Amsterdam,584.0,4.5,166.0,"Asian,  Vegan Options"
Amsterdam,586.0,4.0,116.0," Barbecue,  Pub,  Bar"
Amsterdam,589.0,4.0,258.0,"Mexican,  Gluten Free Options,  Vegetarian Friendly"
Amsterdam,590.0,4.5,157.0,"Dutch,  Vegetarian Friendly"
Amsterdam,593.0,4.0,171.0," Vegetarian Friendly,  European,  Bar,  Steakhouse"
Amsterdam,597.0,5.0,42.0," Healthy,  Vegetarian Friendly,  Fusion,  Dutch, Cafe,  Vegan Options,  European"
Amsterdam,601.0,4.0,140.0," European, International"
Amsterdam,604.0,4.5,132.0," Gluten Free Options,  Vegetarian Friendly, Dutch,  Cafe,  European"
Amsterdam,612.0,4.0,226.0,"Dutch,  European,  Cafe,  Vegetarian Friendly"
Amsterdam,615.0,4.5,34.0," Gluten Free Options, French,  International,  Vegetarian Friendly,  Vegan Options"
Amsterdam,616.0,4.0,195.0," Vegetarian Friendly,  Mediterranean, Italian,  European"
Amsterdam,617.0,4.5,134.0," Vegetarian Friendly,  European,  Vegan Options, Italian,  Pizza"
Amsterdam,619.0,4.0,183.0," Vegetarian Friendly, Cafe,  Vegan Options,  Gluten Free Options"
Amsterdam,623.0,4.0,270.0," Vegetarian Friendly, Italian"
Amsterdam,625.0,4.0,315.0," Cafe,  European, Dutch"
Amsterdam,626.0,4.5,94.0,"Dutch,  European,  Cafe"
Amsterdam,629.0,4.0,226.0," Bar,  Pub,  Vegetarian Friendly,  Central European,  European"
Amsterdam,633.0,5.0,82.0,"European,  Vegetarian Friendly,  Dutch,  Gluten Free Options,  Vegan Options"
Amsterdam,635.0,4.5,109.0," European,  Bar,  Vegetarian Friendly, Dutch"
Amsterdam,637.0,4.5,105.0," Mediterranean,  Halal,  Middle Eastern"
Amsterdam,642.0,4.0,246.0," European,  Vegetarian Friendly,  Mediterranean, Italian"
Amsterdam,643.0,4.0,148.0," Cafe,  Pub, Dutch,  Bar"
Amsterdam,647.0,4.5,64.0," Cafe,  Pub, Dutch,  Bar,  European,  Vegetarian Friendly"
Amsterdam,655.0,4.5,79.0,"Bar,  Cafe,  Asian,  Pub,  Fusion"
Amsterdam,656.0,4.5,115.0," European,  Gluten Free Options, French"
Amsterdam,657.0,4.5,198.0," Gluten Free Options,  Vegan Options,  Asian, Indian,  Vegetarian Friendly"
Amsterdam,659.0,4.0,177.0," European,  Bar, Dutch,  Pub,  Vegetarian Friendly"
Amsterdam,661.0,5.0,26.0," French,  European, Dutch,  Asian"
Amsterdam,666.0,4.5,150.0," Vegetarian Friendly,  European"
Amsterdam,668.0,4.5,86.0," Dutch,  European,  International, French"
Amsterdam,670.0,4.0,336.0,"Dutch,  Bar"
Amsterdam,673.0,4.0,326.0," Vegetarian Friendly,  Gluten Free Options,  European,  Seafood"
Amsterdam,674.0,4.5,71.0," Mediterranean, Bar,  Vegetarian Friendly,  Spanish"
Amsterdam,685.0,4.5,58.0," Vegetarian Friendly, Dutch,  European"
Amsterdam,688.0,4.0,187.0," Healthy,  Gluten Free Options,  European,  Central European"
Amsterdam,693.0,4.0,409.0," Vegan Options, Indian,  Asian,  Gluten Free Options"
Amsterdam,699.0,4.5,58.0," Fast Food,  Asian,  Vegetarian Friendly,  Vegan Options, Chinese"
Amsterdam,700.0,4.0,248.0," Vietnamese, Asian"
Amsterdam,701.0,4.0,163.0," European,  Gluten Free Options,  Vegan Options"
Amsterdam,702.0,5.0,23.0," International, American,  Vegetarian Friendly"
Amsterdam,710.0,4.5,93.0," Gluten Free Options,  Vegetarian Friendly"
Amsterdam,713.0,4.5,102.0," Vegetarian Friendly, European,  Vegan Options"
Amsterdam,719.0,4.5,50.0," Mediterranean, Italian,  European"
Amsterdam,722.0,4.5,128.0," Vegan Options,  Vegetarian Friendly,  Ethiopian, African"
Amsterdam,723.0,4.0,131.0," European, Seafood,  Vegetarian Friendly"
Amsterdam,728.0,4.5,74.0," Vegetarian Friendly,  European, Italian"
Amsterdam,729.0,4.5,132.0," International,  Gluten Free Options"
Amsterdam,732.0,4.0,294.0, European
Amsterdam,733.0,4.0,184.0," Vegan Options,  Asian,  Vegetarian Friendly,  Gluten Free Options, Indian"
Amsterdam,738.0,4.0,436.0, European
Amsterdam,739.0,4.0,173.0," Cafe,  Vegetarian Friendly,  Gluten Free Options,  Grill,  Fusion"
Amsterdam,744.0,4.5,215.0," Vegan Options,  Gluten Free Options,  Asian, Indian"
Amsterdam,746.0,4.0,129.0," American,  European,  Vegetarian Friendly,  Fast Food"
Amsterdam,749.0,4.0,146.0," Bar,  Gluten Free Options,  Japanese,  Vegan Options, American"
Amsterdam,750.0,4.5,54.0," Vegan Options,  Vegetarian Friendly,  Seafood, Greek,  Italian"
Amsterdam,755.0,4.0,158.0," European,  Vegetarian Friendly,  International"
Amsterdam,766.0,4.0,151.0," Japanese,  Gluten Free Options,  Vegetarian Friendly, Grill,  Asian,  Sushi"
Amsterdam,768.0,4.0,93.0,European
Amsterdam,772.0,4.5,154.0,"Italian,  Vegetarian Friendly,  Mediterranean,  European"
Amsterdam,773.0,4.5,122.0," Vegetarian Friendly, Asian,  Thai"
Amsterdam,774.0,4.0,170.0,"Mediterranean,  European"
Amsterdam,775.0,4.0,138.0," Gluten Free Options,  European,  Vegetarian Friendly"
Amsterdam,778.0,4.0,188.0,"Asian,  Vegetarian Friendly"
Amsterdam,779.0,4.0,290.0," European,  Seafood"
Amsterdam,781.0,4.5,223.0,"Peruvian,  South American"
Amsterdam,784.0,4.5,38.0," European,  Seafood,  Mediterranean,  Vegan Options,  Vegetarian Friendly, Italian"
Amsterdam,786.0,4.5,79.0," Pub, Dutch,  Bar,  European"
Amsterdam,790.0,4.5,196.0," Vegetarian Friendly, Chinese,  Asian"
Amsterdam,792.0,5.0,28.0,"Dutch,  European"
Amsterdam,793.0,4.5,104.0," Bar,  Cafe,  European, Dutch,  Pub"
Amsterdam,794.0,4.0,108.0,"Dutch,  Vegetarian Friendly,  European"
Amsterdam,795.0,4.5,24.0,"Asian,  Taiwanese,  Vegetarian Friendly"
Amsterdam,796.0,4.5,94.0," Vegan Options, Asian,  Gluten Free Options"
Amsterdam,800.0,4.5,61.0," European, Bar,  Pub"
Amsterdam,802.0,4.5,65.0," Vegan Options,  Street Food,  Gastropub,  Vegetarian Friendly, Bar"
Amsterdam,803.0,4.5,74.0,Bar
Amsterdam,807.0,4.5,94.0," Vegetarian Friendly, Chinese,  Asian,  Gluten Free Options,  Vegan Options"
Amsterdam,808.0,4.5,131.0," Nepali,  Asian,  Vegetarian Friendly, Indian,  Vegan Options"
Amsterdam,809.0,4.0,103.0," Dutch, French,  Vegetarian Friendly,  Asian,  European"
Amsterdam,811.0,4.0,142.0,"Dutch,  Gluten Free Options,  Vegetarian Friendly,  European"
Amsterdam,814.0,5.0,19.0,"French,  Vegetarian Friendly,  Italian,  Vegan Options"
Amsterdam,815.0,4.0,177.0," Korean, Barbecue,  Asian"
Amsterdam,816.0,3.5,338.0,"Steakhouse,  South American,  Latin,  European,  Barbecue"
Amsterdam,818.0,4.0,134.0," Vegetarian Friendly,  Pizza,  European, Italian"
Amsterdam,821.0,4.0,183.0," Gluten Free Options,  Mediterranean,  Bar,  Seafood,  European"
Amsterdam,823.0,4.5,59.0,"European,  Vegan Options,  Cafe,  Vegetarian Friendly"
Amsterdam,827.0,3.5,595.0,"Irish,  European,  Vegetarian Friendly,  Bar,  Pub"
Amsterdam,831.0,4.5,144.0," Vegan Options,  Gluten Free Options, Indian,  Vegetarian Friendly"
Amsterdam,835.0,4.5,46.0," European, Dutch,  Soups"
Amsterdam,837.0,4.5,78.0," Vegetarian Friendly,  Thai"
Amsterdam,838.0,4.0,205.0," Bar, Dutch,  Vegetarian Friendly"
Amsterdam,839.0,4.0,132.0," Spanish, Mediterranean,  European,  Vegetarian Friendly"
Amsterdam,842.0,5.0,17.0,French
Amsterdam,844.0,4.5,100.0,"Dutch,  European"
Amsterdam,847.0,4.0,85.0," Sushi,  Vegetarian Friendly, Japanese,  Asian"
Amsterdam,848.0,4.5,41.0," Soups, Japanese"
Amsterdam,849.0,4.5,122.0," Vegetarian Friendly, European"
Amsterdam,854.0,4.5,36.0," European,  Vegetarian Friendly, Italian"
Amsterdam,860.0,4.5,82.0," European, French"
Amsterdam,861.0,4.0,81.0," Bar,  Pub,  European, Dutch"
