Index,imdb_id,revenue,cast
978,tt1045658,205738714, Jacki Weaver
1050,tt1714203,8493728, Matt Bush
995,tt1397280,376141306, Maggie Grace
988,tt1772341,471222889, Jamie Elman
975,tt1194173,276572938, Stacy Keach
1008,tt1482459,348840316, Danny DeVito
1071,tt2109184,142817992, Brady Allen
1015,tt1276104,47042000,Joseph Gordon-Levitt
1019,tt1646987,301000000, Rosamund Pike
1059,tt0763831,22044277,Eddie Murphy
1063,tt1623288,107139399, Tucker Albrizzi
994,tt1764651,312573423,Sylvester Stallone
977,tt1446714,403170142, Guy Pearce
1061,tt1598828,36893721, Sherri Shepherd
1067,tt0485985,50365377, Daniela Ruah
1075,tt1925431,4636169, Josh Duhamel
1073,tt1047540,119772232, Marisa Tomei
972,tt1345836,1081041287, Tom Hardy
1018,tt1506999,33372606, Channing Tatum
973,tt1853728,425368238,Jamie Foxx
972,tt1345836,1081041287, Gary Oldman
1023,tt0837562,358375603, Selena Gomez
1029,tt1277953,746921274, Chris Rock
1071,tt2109184,142817992, Sprague Grayden
1067,tt0485985,50365377, David Oyelowo
1046,tt1931533,19422261, Christopher Walken
1043,tt1599348,208076205, Joel Kinnaman
998,tt1024648,232324128, John Goodman
972,tt1345836,1081041287,Christian Bale
1009,tt1748122,68263166, Edward Norton
1012,tt1707386,441809770,Hugh Jackman
972,tt1345836,1081041287, Michael Caine
985,tt1637725,549368315, Mila Kunis
985,tt1637725,549368315, Giovanni Ribisi
1044,tt1615065,47000000, Taylor Kitsch
991,tt1392170,691210692, Josh Hutcherson
1055,tt1764183,35485056, Susan Sarandon
984,tt1667889,877244782, Denis Leary
983,tt0454876,609016565, Irrfan Khan
1053,tt1764234,37930465, James Gandolfini
1049,tt1716777,12434778,Chris Pine
987,tt1649419,180274123, Ewan McGregor
1005,tt1656190,40346186, Catherine Chan
1024,tt1855199,48126384, Natalie Martinez
1063,tt1623288,107139399, Casey Affleck
1016,tt1673434,829000000, Robert Pattinson
1002,tt1446192,306941670, Isla Fisher
1048,tt1433811,3428048, Paula Patton
985,tt1637725,549368315, Seth MacFarlane
1012,tt1707386,441809770, Anne Hathaway
1052,tt0938330,52302796,Adelaide Clemens
996,tt1077368,245527149, Jackie Earle Haley
1004,tt1397514,355692760,Dwayne Johnson
974,tt1074638,1108561013, Javier Bardem
1003,tt1606389,196114570, Scott Speedman
1034,tt1430626,118338361, Jeremy Piven
1062,tt1441951,59520298, Pauline Collins
998,tt1024648,232324128,Ben Affleck
997,tt1659337,33400000, Paul Rudd
1031,tt1486192,29657751, Kevin McNally
1024,tt1855199,48126384, Anna Kendrick
1031,tt1486192,29657751,John Cusack
1039,tt1655460,24159934,Paul Rudd
1052,tt0938330,52302796, Kit Harington
1057,tt0383010,54819301, Jane Lynch
1080,tt2215719,32726956, Russell Brand
1043,tt1599348,208076205, Vera Farmiga
1013,tt1667353,183018522, Nathan Lane
1046,tt1931533,19422261, Sam Rockwell
1061,tt1598828,36893721, John Leguizamo
1049,tt1716777,12434778, Olivia Wilde
1049,tt1716777,12434778, Michelle Pfeiffer
1026,tt1645170,179379533, Sayed Badreya
1057,tt0383010,54819301, Will Sasso
1028,tt1524137,63100000, J.K. Simmons
976,tt0903624,1017003568, Richard Armitage
1038,tt1592525,32204030,Guy Pearce
979,tt0948470,752215857, Denis Leary
1027,tt1636826,100000000, Thomas Mann
1022,tt1591479,81272766, Nestor Serrano
979,tt0948470,752215857, Emma Stone
1013,tt1667353,183018522, Martin Klebba
1064,tt2091473,8138788, John Krasinski
1029,tt1277953,746921274, Sacha Baron Cohen
1053,tt1764234,37930465, Ben Mendelsohn
1025,tt1586265,79700000, Brooklyn Decker
1007,tt1374992,8106475, James Kidnie
1001,tt1259521,66486080, Anna Hutchison
992,tt1386703,198802074, Kate Beckinsale
1065,tt2023453,77112176, Rachael Harris
1052,tt0938330,52302796, Carrie-Anne Moss
1079,tt1876451,24637469, Derek Luke
1046,tt1931533,19422261,Colin Farrell
1050,tt1714203,8493728, Jean-Luc Bilodeau
996,tt1077368,245527149, Helena Bonham Carter
998,tt1024648,232324128, Alan Arkin
1016,tt1673434,829000000, Peter Facinelli
1024,tt1855199,48126384, David Harbour
973,tt1853728,425368238, Leonardo DiCaprio
1004,tt1397514,355692760, Josh Hutcherson
970,tt0848228,1519557910, Chris Hemsworth
1074,tt1621045,96070507, Meagan Good
1031,tt1486192,29657751, Luke Evans
1006,tt1611224,112265139, Anthony Mackie
1069,tt1547234,31083599, Dania Ramirez
999,tt1605630,234989584, Seann William Scott
1006,tt1611224,112265139,Benjamin Walker
1040,tt1596365,127730736, Sidney Johnston
999,tt1605630,234989584, Alyson Hannigan
1040,tt1596365,127730736,Daniel Radcliffe
990,tt1409024,624026776, Michael Stuhlbarg
983,tt0454876,609016565, Ayush Tandon
995,tt1397280,376141306, Luke Grimes
1078,tt1855325,240159255,Milla Jovovich
1028,tt1524137,63100000, Giovanni Ribisi
1030,tt1212450,53676580, Jessica Chastain
1008,tt1482459,348840316, Rob Riggle
1034,tt1430626,118338361, Brendan Gleeson
1005,tt1656190,40346186, Chris Sarandon
981,tt1735898,396600000, Ian McShane
984,tt1667889,877244782, Chris Wedge
1033,tt1656186,2106557, Malin Ã…kerman
1073,tt1047540,119772232, Bailee Madison
1016,tt1673434,829000000, Taylor Lautner
1054,tt1366365,16863583,Henry Cavill
1039,tt1655460,24159934, Malin Ã…kerman
986,tt0790724,218340595,Tom Cruise
1036,tt1195478,53909751,Emily Blunt
1030,tt1212450,53676580, Tom Hardy
979,tt0948470,752215857, Martin Sheen
989,tt1981677,115350426,Anna Kendrick
1019,tt1646987,301000000, Liam Neeson
1074,tt1621045,96070507, Jerry Ferrara
1062,tt1441951,59520298, Tom Courtenay
996,tt1077368,245527149, Michelle Pfeiffer
1026,tt1645170,179379533,Sacha Baron Cohen
1002,tt1446192,306941670, Alec Baldwin
999,tt1605630,234989584,Jason Biggs
1054,tt1366365,16863583, Bruce Willis
1003,tt1606389,196114570, Sam Neill
984,tt1667889,877244782,John Leguizamo
1025,tt1586265,79700000,Cameron Diaz
1064,tt2091473,8138788, Frances McDormand
1073,tt1047540,119772232, Bette Midler
1029,tt1277953,746921274,Ben Stiller
1075,tt1925431,4636169, 50 Cent
1063,tt1623288,107139399,Kodi Smit-McPhee
997,tt1659337,33400000, Ezra Miller
1077,tt1480656,6063556, Sarah Gadon
1012,tt1707386,441809770, Russell Crowe
1076,tt1433822,9627492, Julianna Guill
975,tt1194173,276572938, Rachel Weisz
1061,tt1598828,36893721, Patrick Fischler
1047,tt1430615,24719215,Drew Barrymore
980,tt1217209,538983207, Emma Thompson
1045,tt1568338,46221189, Ed Harris
1051,tt0431021,85446075, Madison Davenport
1079,tt1876451,24637469, Carmen Ejogo
992,tt1386703,198802074, Bill Nighy
993,tt1371111,130482868, Jim Sturgess
1052,tt0938330,52302796, Radha Mitchell
992,tt1386703,198802074, Bryan Cranston
1017,tt1790885,132820716, Jason Clarke
1051,tt0431021,85446075, Natasha Calis
1035,tt1560747,28258060, Philip Seymour Hoffman
1013,tt1667353,183018522, Armie Hammer
1074,tt1621045,96070507, Regina Hall
1076,tt1433822,9627492, Luke Pasqualino
1066,tt1566501,9622846,Eva Longoria
1021,tt1706593,145000000, Alex Russell
973,tt1853728,425368238, Samuel L. Jackson
981,tt1735898,396600000, Sam Claflin
1058,tt1535438,114281051,Meryl Streep
1078,tt1855325,240159255, Aryana Engineer
994,tt1764651,312573423, Bruce Willis
1002,tt1446192,306941670,Chris Pine
1064,tt2091473,8138788,Matt Damon
1008,tt1482459,348840316, Taylor Swift
1037,tt1758830,88058786,Paul Rudd
976,tt0903624,1017003568,Ian McKellen
1060,tt1712170,30353232, Jean Reno
1072,tt0337692,8784318,Kristen Stewart
1058,tt1535438,114281051, Tommy Lee Jones
1001,tt1259521,66486080, Fran Kranz
993,tt1371111,130482868,Tom Hanks
986,tt0790724,218340595, Rosamund Pike
977,tt1446714,403170142, Michael Fassbender
1011,tt1440129,303025485,Taylor Kitsch
999,tt1605630,234989584, Thomas Ian Nicholas
1075,tt1925431,4636169,Bruce Willis
982,tt1232829,201585328, Dave Franco
1001,tt1259521,66486080, Chris Hemsworth
1036,tt1195478,53909751, Alison Brie
1072,tt0337692,8784318, Sam Riley
1069,tt1547234,31083599, Michael Shannon
1023,tt0837562,358375603,Adam Sandler
1060,tt1712170,30353232, Matthew Fox
1071,tt2109184,142817992,Katie Featherston
982,tt1232829,201585328, Brie Larson
1071,tt2109184,142817992, Kathryn Newton
992,tt1386703,198802074,Colin Farrell
1064,tt2091473,8138788, Rosemarie DeWitt
1062,tt1441951,59520298, Billy Connolly
984,tt1667889,877244782, Ray Romano
1055,tt1764183,35485056, Brit Marling
1065,tt2023453,77112176, Peyton List
1006,tt1611224,112265139, Mary Elizabeth Winstead
1037,tt1758830,88058786, Leslie Mann
994,tt1764651,312573423, Arnold Schwarzenegger
1074,tt1621045,96070507, Kevin Hart
1014,tt0401729,284139100, Willem Dafoe
1067,tt0485985,50365377,Bryan Cranston
1019,tt1646987,301000000, Edgar RamÃ­rez
978,tt1045658,205738714, Chris Tucker
1020,tt1800741,140470746,Kathryn McCormick
1061,tt1598828,36893721,Katherine Heigl
1014,tt0401729,284139100, CiarÃ¡n Hinds
998,tt1024648,232324128, Bryan Cranston
1044,tt1615065,47000000,Blake Lively
1058,tt1535438,114281051, Steve Carell
1079,tt1876451,24637469, Mike Epps
979,tt0948470,752215857, Rhys Ifans
1072,tt0337692,8784318, Kirsten Dunst
1068,tt1663143,11417362,Victoria Justice
1027,tt1636826,100000000, Kirby Bliss Blanton
1030,tt1212450,53676580, Guy Pearce
1068,tt1663143,11417362, Jane Levy
1024,tt1855199,48126384,Jake Gyllenhaal
975,tt1194173,276572938, Scott Glenn
1052,tt0938330,52302796, Sean Bean
1025,tt1586265,79700000, Anna Kendrick
970,tt0848228,1519557910, Chris Evans
1075,tt1925431,4636169, Rosario Dawson
996,tt1077368,245527149, Jonny Lee Miller
1045,tt1568338,46221189, Jamie Bell
1007,tt1374992,8106475, Heidi Hawkins
1034,tt1430626,118338361, Brian Blessed
1064,tt2091473,8138788, Lucas Black
1029,tt1277953,746921274, Frances McDormand
976,tt0903624,1017003568, Martin Freeman
977,tt1446714,403170142, Idris Elba
1021,tt1706593,145000000, Michael B. Jordan
1007,tt1374992,8106475, Timothy Spall
1027,tt1636826,100000000, Jonathan Daniel Brown
1080,tt2215719,32726956, Mia Moretti
1005,tt1656190,40346186,Jason Statham
1021,tt1706593,145000000, Anna Wood
1039,tt1655460,24159934, Lauren Ambrose
1028,tt1524137,63100000,Mark Wahlberg
987,tt1649419,180274123, Samuel Joslin
1050,tt1714203,8493728, Katrina Bowden
1055,tt1764183,35485056, Tim Roth
1031,tt1486192,29657751, Brendan Gleeson
1033,tt1656186,2106557, Sami Gayle
1048,tt1433811,3428048, Michael Nyqvist
1041,tt1142977,81491068, Catherine O'Hara
991,tt1392170,691210692,Jennifer Lawrence
1026,tt1645170,179379533, Megan Fox
1066,tt1566501,9622846, Oscar Isaac
1007,tt1374992,8106475,Kirsten Dunst
980,tt1217209,538983207, Billy Connolly
1011,tt1440129,303025485, Alexander SkarsgÃ¥rd
1043,tt1599348,208076205, Brendan Gleeson
1000,tt1915581,167221571, Matthew McConaughey
1041,tt1142977,81491068, Winona Ryder
971,tt1496025,132400000, Theo James
1060,tt1712170,30353232, Rachel Nichols
983,tt0454876,609016565,Suraj Sharma
1056,tt1234719,44806783, Jeffrey Dean Morgan
1010,tt1343727,41037742, Olivia Thirlby
1078,tt1855325,240159255, Li Bingbing
1038,tt1592525,32204030, Maggie Grace
973,tt1853728,425368238, Kerry Washington
977,tt1446714,403170142, Charlize Theron
1000,tt1915581,167221571, Olivia Munn
1004,tt1397514,355692760, Vanessa Hudgens
983,tt0454876,609016565, Adil Hussain
980,tt1217209,538983207, Julie Walters
1018,tt1506999,33372606, Ewan McGregor
1020,tt1800741,140470746, Jessica Guadix
1034,tt1430626,118338361,Hugh Grant
976,tt0903624,1017003568, Cate Blanchett
1033,tt1656186,2106557,Nicolas Cage
1048,tt1433811,3428048,Jason Bateman
1020,tt1800741,140470746, Stephen Boss
1021,tt1706593,145000000, Michael Kelly
1019,tt1646987,301000000, Ralph Fiennes
1022,tt1591479,81272766, Gonzalo Menendez
1076,tt1433822,9627492, Sebastian Stan
1005,tt1656190,40346186, Robert John Burke
1000,tt1915581,167221571, Cody Horn
1045,tt1568338,46221189,Sam Worthington
992,tt1386703,198802074, Jessica Biel
989,tt1981677,115350426, Anna Camp
1057,tt0383010,54819301, SofÃ­a Vergara
1036,tt1195478,53909751, Chris Pratt
993,tt1371111,130482868, Hugo Weaving
970,tt0848228,1519557910, Scarlett Johansson
1009,tt1748122,68263166, Jared Gilman
1010,tt1343727,41037742, Jason Cope
974,tt1074638,1108561013, Naomie Harris
1031,tt1486192,29657751, Alice Eve
973,tt1853728,425368238, Christoph Waltz
1033,tt1656186,2106557, Danny Huston
1062,tt1441951,59520298,Maggie Smith
970,tt0848228,1519557910, Mark Ruffalo
1066,tt1566501,9622846, Peter O'Toole
1065,tt2023453,77112176, Steve Zahn
1042,tt1232200,58058367, Eva Amurri Martino
1024,tt1855199,48126384, Michael PeÃ±a
1034,tt1430626,118338361, Salma Hayek
1058,tt1535438,114281051, Marin Ireland
1018,tt1506999,33372606, Bill Paxton
1042,tt1232200,58058367, Leighton Meester
1056,tt1234719,44806783, Josh Hutcherson
1078,tt1855325,240159255, Sienna Guillory
987,tt1649419,180274123, Oaklee Pendergast
988,tt1772341,471222889,John C. Reilly
976,tt0903624,1017003568, Andy Serkis
1065,tt2023453,77112176,Devon Bostick
1014,tt0401729,284139100,Taylor Kitsch
1018,tt1506999,33372606,Gina Carano
1042,tt1232200,58058367, Susan Sarandon
1055,tt1764183,35485056,Richard Gere
1023,tt0837562,358375603, David Spade
1057,tt0383010,54819301, Chris Diamantopoulos
997,tt1659337,33400000, Nina Dobrev
979,tt0948470,752215857,Andrew Garfield
1080,tt2215719,32726956, Shannon Woodward
1004,tt1397514,355692760, Luis GuzmÃ¡n
1037,tt1758830,88058786, Megan Fox
1044,tt1615065,47000000, Aaron Taylor-Johnson
1028,tt1524137,63100000, Ben Foster
1029,tt1277953,746921274, David Schwimmer
991,tt1392170,691210692, Elizabeth Banks
1030,tt1212450,53676580,Shia LaBeouf
1032,tt1336608,59418613, Julianne Hough
1067,tt0485985,50365377, Cuba Gooding Jr.
1014,tt0401729,284139100, Lynn Collins
980,tt1217209,538983207,Kelly Macdonald
1017,tt1790885,132820716, Chris Pratt
1032,tt1336608,59418613, Bryan Cranston
1001,tt1259521,66486080,Kristen Connolly
978,tt1045658,205738714, Jennifer Lawrence
1035,tt1560747,28258060, Amy Adams
1016,tt1673434,829000000,Kristen Stewart
971,tt1496025,132400000,Kate Beckinsale
1072,tt0337692,8784318, Garrett Hedlund
1013,tt1667353,183018522, Lily Collins
974,tt1074638,1108561013, Judi Dench
1051,tt0431021,85446075, Rob LaBelle
1036,tt1195478,53909751, Jason Segel
1048,tt1433811,3428048, Frank Grillo
1077,tt1480656,6063556, Paul Giamatti
1015,tt1276104,47042000, Noah Segan
1011,tt1440129,303025485, Tadanobu Asano
981,tt1735898,396600000,Kristen Stewart
1066,tt1566501,9622846, RubÃ©n Blades
1038,tt1592525,32204030, Joseph Gilgun
1077,tt1480656,6063556, Juliette Binoche
1079,tt1876451,24637469,Whitney Houston
1012,tt1707386,441809770, Amanda Seyfried
993,tt1371111,130482868, Jim Broadbent
1022,tt1591479,81272766,Roselyn SÃ¡nchez
1023,tt0837562,358375603, Steve Buscemi
1004,tt1397514,355692760, Kristin Davis
970,tt0848228,1519557910,Robert Downey Jr.
1015,tt1276104,47042000, Bruce Willis
1060,tt1712170,30353232,Tyler Perry
1072,tt0337692,8784318, Tom Sturridge
971,tt1496025,132400000, Michael Ealy
1057,tt0383010,54819301,Sean Hayes
1022,tt1591479,81272766, Emilio Rivera
1054,tt1366365,16863583, VerÃ³nica Echegui
977,tt1446714,403170142,Noomi Rapace
1070,tt1840417,13231461,Bradley Cooper
982,tt1232829,201585328,Channing Tatum
1003,tt1606389,196114570, Channing Tatum
1044,tt1615065,47000000, Benicio del Toro
982,tt1232829,201585328, Jonah Hill
981,tt1735898,396600000, Charlize Theron
972,tt1345836,1081041287, Anne Hathaway
1078,tt1855325,240159255, Michelle Rodriguez
1077,tt1480656,6063556,Robert Pattinson
1035,tt1560747,28258060, Jesse Plemons
971,tt1496025,132400000, India Eisley
1032,tt1336608,59418613,Tom Cruise
1056,tt1234719,44806783,Chris Hemsworth
1008,tt1482459,348840316, Ed Helms
1080,tt2215719,32726956,Katy Perry
1065,tt2023453,77112176, Zachary Gordon
1030,tt1212450,53676580, Mia Wasikowska
995,tt1397280,376141306, Famke Janssen
1044,tt1615065,47000000, Salma Hayek
1011,tt1440129,303025485, Rihanna
1069,tt1547234,31083599, WolÃ© Parks
1010,tt1343727,41037742, Lena Headey
1002,tt1446192,306941670, Jude Law
1053,tt1764234,37930465,Brad Pitt
1059,tt0763831,22044277, Clark Duke
988,tt1772341,471222889, Jane Lynch
1038,tt1592525,32204030, Peter Stormare
985,tt1637725,549368315, Joel McHale
1054,tt1366365,16863583, Sigourney Weaver
1070,tt1840417,13231461, Jeremy Irons
1009,tt1748122,68263166, Bill Murray
1046,tt1931533,19422261, Woody Harrelson
1035,tt1560747,28258060, Laura Dern
1080,tt2215719,32726956, Rachael Markarian
1037,tt1758830,88058786, Maude Apatow
1045,tt1568338,46221189, Edward Burns
991,tt1392170,691210692, Woody Harrelson
990,tt1409024,624026776, Tommy Lee Jones
1076,tt1433822,9627492, Tom Felton
1005,tt1656190,40346186, James Hong
983,tt0454876,609016565, Gautam Belur
